run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.39187200000000005,0.0010954722095620941,0.006332068126432319,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,1,0.05,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.40558400000000006,-0.0030376614430390496,-0.014807561032071629,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,2,0.1,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.412928,0.0005747443028129636,-0.0034789583385371964,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,3,0.0,0,True,,0.4014399999999999,0.0013658372160168875,6.348899989594152e-07,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,4,0.05,1,True,,0.40577599999999997,0.001534080161147448,-0.019698236829051325,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,5,0.1,2,True,,0.41312000000000004,0.0026024005587020537,-6.55780706931618e-05,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,6,0.0,0,True,,0.40048,0.0022244632461345753,-0.010848395617483082,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,7,0.05,1,True,,0.40772800000000003,-0.0006008327724243672,-0.005510406024083413,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,8,0.1,2,True,,0.41236799999999996,-0.001109943585815184,-0.00010888930003715978,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,9,0.0,0,True,,0.39976,0.003931268726280976,0.023540626036736078,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,10,0.05,1,True,,0.406912,-0.0016025640854909922,0.012418235434844313,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,11,0.1,2,True,,0.41265599999999997,-0.0003026986596460467,0.004189128568692524,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,12,0.0,0,True,,0.40256000000000003,9.523698970348173e-05,0.0022784018361618383,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,13,0.05,1,True,,0.40555199999999997,0.0002087735746972271,-0.006784771314055368,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,14,0.1,2,True,,0.415488,0.002796457312166224,0.0033427481568387898,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s137,cm1,stageB,0.0,0.0,0.1,,137,15,0.0,0,False,BLOCK_15_PARTIAL_CYCLE,0.399776,0.00023760167562116878,0.02185713469614993,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.38835200000000003,0.0022131222870597237,0.0070648303706705535,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,1,0.05,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.40816,-0.0029097191464889692,0.006961991814993211,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,2,0.1,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.41624,-0.0018554937829615991,-0.0023723577591777943,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,3,0.0,0,True,,0.4033120000000001,0.00011318989484724877,0.002998228155970345,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,4,0.05,1,True,,0.40628800000000004,0.003228419803631225,0.011965315210649214,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,5,0.1,2,True,,0.410416,0.0007080904251040461,-0.01883390428597817,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,6,0.0,0,True,,0.3992319999999999,-0.0047188853208756385,-0.008236429515532682,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,7,0.05,1,True,,0.408848,-0.000817874428381392,-0.000623790851590259,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,8,0.1,2,True,,0.414784,0.0035637658623070274,-0.00613882106351161,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,9,0.0,0,True,,0.401584,-0.0024226831143431844,0.0145803111644514,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,10,0.05,1,True,,0.40590400000000004,-0.0007724753130009035,-0.007263120514645473,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,11,0.1,2,True,,0.413456,-0.0012430920937015991,-0.008286161878578634,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,12,0.0,0,True,,0.39884800000000004,-0.00265557997973212,0.004280286433073609,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,13,0.05,1,True,,0.403776,0.006334500884495902,0.012848490619205765,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,14,0.1,2,True,,0.4134080000000001,-0.00430891494146788,0.0033820095895270353,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s256,cm1,stageB,0.0,0.0,0.1,,256,15,0.0,0,False,BLOCK_15_PARTIAL_CYCLE,0.39985600000000004,0.0001286131841376726,0.0009122610905400878,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.3889280000000001,-0.0023705304655709638,-0.0014078919099513609,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
