run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,0,0.04977134874876729,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.393472,0.0006831663319899816,0.007915718592086153,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,1,0.04977134874876729,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.40649599999999997,-0.0028972805029363713,-0.014721511888310983,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,2,0.04977134874876729,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.40519999999999995,-0.0003619555743183889,-0.00038858216084062733,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,3,0.04977134874876729,0,True,,0.40808,-0.0006005224262279611,-0.017529307711494406,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,4,0.04977134874876729,1,True,,0.407136,0.0027415781822705204,-0.0024935432896637743,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,5,0.04977134874876729,2,True,,0.41001599999999994,-0.0003825212278987276,-0.006241908497175187,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,6,0.04977134874876729,0,True,,0.405088,-5.959181345636433e-05,-0.004218346109284896,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,7,0.04977134874876729,1,True,,0.40726399999999996,0.000372955773449512,-0.0030741131410770748,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,8,0.04977134874876729,2,True,,0.405216,-0.0005758975155214021,0.008500263623464083,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,9,0.04977134874876729,0,True,,0.408416,0.0005380323679683476,0.017253009401619772,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,10,0.04977134874876729,1,True,,0.40667200000000003,0.0010248615056429274,-0.001633942911846704,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,11,0.04977134874876729,2,True,,0.404288,6.95215740568815e-05,-0.015075850248623224,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,12,0.04977134874876729,0,True,,0.41006400000000004,0.00034287237701863607,0.0034387205744721414,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,13,0.04977134874876729,1,True,,0.40761600000000003,-0.004777477700719464,-0.012065830723033041,0.0,0.41200238360480473,0.242256419508764,0.24225641950876406,0.0,0.4120023836048047,0.4120023836048047,0.0,0.0
