run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,1,0.0,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.400672,-0.0027282468239903,0.0020931240091405,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,2,0.0,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.402112,-0.0017122657884635,0.0007805033691665,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,3,0.0,0,True,,0.4027040000000001,-1.922704370071634e-05,0.0034124451519363,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,4,0.0,1,True,,0.399664,0.0024291488959771,0.014632031188488,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,5,0.0,2,True,,0.396272,0.0007166399232286,-0.0156421411927884,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,6,0.0,0,True,,0.398576,-0.0046167827781904,-0.0087397317698465,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,7,0.0,1,True,,0.401824,-0.0008371344501092,0.0019609130295182,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,8,0.0,2,True,,0.4014719999999999,0.0039071838779348,-0.0048773833730958,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,9,0.0,0,True,,0.4010559999999999,-0.0025005068064179,0.0132565727468973,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,10,0.0,1,True,,0.399008,-0.0007859648033945,-0.009863509188884,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,11,0.0,2,True,,0.399344,-0.0020403024414214,-0.0022178680955349,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,12,0.0,0,True,,0.3984,-0.0026342142647047,0.0035225048923679,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,13,0.0,1,True,,0.397264,0.0062340983380105,0.014544080307468,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
