run_id,base_sign,kappa,target_d,Delta_j,seed,window_start,Psi_meanI_state,Psi_meanI_state_z,Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_rho,Steady_State_Candidate,Lifted_Activation_Candidate,mean_active_state_variance,persistence_std,extinction_degenerate,saturation_degenerate,LowLow_Nondegenerate_Candidate,bound_active_count_in_window,bound_active_fraction_in_window,saturated_channel_flag
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,0,0.0054,6.0887,0.0644,5.8102,0.0199,0.0379,0.3243,0.37,False,True,0.2329,0.0526,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,25,0.0052,5.4806,0.0562,5.8005,0.0001,0.0244,0.1324,0.3716,True,True,0.2334,0.0519,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,50,0.0059,6.6995,0.0546,5.3778,0.0158,0.0257,0.144,0.3723,True,True,0.2336,0.0513,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,75,0.0051,6.1175,0.0456,4.6658,0.0032,0.0256,0.131,0.3725,True,True,0.2336,0.0506,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,100,0.005,5.1982,0.0478,4.8314,0.0085,0.0286,0.1322,0.3722,True,True,0.2336,0.051,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,125,0.0038,4.0369,0.0587,5.607,0.0156,0.028,0.1323,0.3719,True,True,0.2335,0.0515,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,150,0.004,4.168,0.065,6.7159,0.0041,0.0289,0.1626,0.3714,True,True,0.2333,0.0508,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,175,0.0042,4.4388,0.0756,7.3438,0.0129,0.0285,0.1623,0.3722,True,True,0.2336,0.0515,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,200,0.0045,4.7448,0.0655,6.9326,0.001,0.0267,0.1463,0.3718,True,True,0.2335,0.0515,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,225,0.005,5.6794,0.0803,8.7307,0.0014,0.0264,0.1459,0.3729,True,True,0.2338,0.0513,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,250,0.0034,3.9525,0.0529,5.312,0.0009,0.026,0.1288,0.3728,True,True,0.2337,0.0516,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,275,0.0034,3.8077,0.0373,3.8187,0.0039,0.0261,0.1259,0.3718,True,True,0.2335,0.0501,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s42,+,0.7599,0.0,0.0,42,300,0.0023,2.8382,0.0575,5.665,0.011,0.0265,0.1341,0.3728,True,True,0.2337,0.0498,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,0,0.0054,6.0346,0.0497,5.2078,0.0165,0.0361,0.3123,0.3714,False,True,0.2333,0.051,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,25,0.0052,4.9598,0.0619,6.1687,0.0014,0.0248,0.1172,0.372,True,True,0.2335,0.0508,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,50,0.0071,7.5181,0.0653,6.3041,0.0057,0.026,0.1184,0.3715,True,True,0.2334,0.0515,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,75,0.0073,7.1737,0.0672,6.5449,0.008,0.0267,0.1185,0.3714,True,True,0.2334,0.0504,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,100,0.0066,6.5829,0.0678,6.5831,0.0134,0.0257,0.1184,0.3716,True,True,0.2334,0.051,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,125,0.0062,7.1902,0.073,6.5624,0.0018,0.0242,0.1067,0.3711,True,True,0.2333,0.0505,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,150,0.0062,6.8146,0.0652,7.1052,0.0058,0.0219,0.1014,0.371,True,True,0.2333,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,175,0.0052,4.9709,0.068,7.3571,0.0036,0.0205,0.0884,0.3712,True,True,0.2333,0.0514,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,200,0.0056,6.7167,0.0835,8.0046,0.012,0.0237,0.1209,0.3705,True,True,0.2331,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,225,0.0057,6.6213,0.0875,9.4554,0.0099,0.0225,0.1207,0.3713,True,True,0.2334,0.0508,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,250,0.0052,5.4536,0.0469,4.8938,0.0011,0.0235,0.1206,0.3714,True,True,0.2334,0.0507,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,275,0.0062,6.538,0.0414,4.3348,0.0083,0.0236,0.1205,0.3718,True,True,0.2335,0.0515,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s137,+,0.7599,0.0,0.0,137,300,0.0065,6.9812,0.0534,5.8586,0.0015,0.0209,0.1,0.3718,True,True,0.2335,0.0506,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,0,0.0056,5.6531,0.0726,7.1566,0.0277,0.0395,0.3242,0.3726,False,True,0.2336,0.0502,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,25,0.0053,5.5463,0.075,7.1692,0.0132,0.0286,0.1371,0.3735,True,True,0.2339,0.0492,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,50,0.0053,5.5106,0.081,8.443,0.0342,0.0271,0.128,0.3719,True,True,0.2335,0.0488,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,75,0.0044,4.9873,0.0543,5.5204,0.0182,0.0288,0.1315,0.3712,True,True,0.2333,0.0498,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,100,0.0041,4.2253,0.0518,5.2063,0.0077,0.0288,0.1337,0.371,True,True,0.2333,0.0511,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,125,0.0043,5.0602,0.0401,4.3888,0.0145,0.0281,0.1487,0.3713,True,True,0.2333,0.051,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,150,0.0044,4.7682,0.0734,7.6581,0.0042,0.0286,0.148,0.373,True,True,0.2338,0.0516,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,175,0.0057,6.0568,0.0715,7.3341,0.0137,0.0272,0.1353,0.3726,True,True,0.2337,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,200,0.0053,5.7075,0.0616,6.3197,0.0101,0.0258,0.1356,0.3718,True,True,0.2335,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,225,0.0042,4.5825,0.0621,6.3442,0.0084,0.0254,0.1205,0.3717,True,True,0.2335,0.0504,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,250,0.0058,6.1755,0.0532,5.1523,0.0104,0.0245,0.1254,0.37,True,True,0.233,0.0512,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,275,0.0048,5.283,0.0728,7.093,0.0012,0.0248,0.122,0.3704,True,True,0.2331,0.0514,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s256,+,0.7599,0.0,0.0,256,300,0.005,5.487,0.0671,6.4765,0.0109,0.0243,0.1284,0.3708,True,True,0.2332,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,0,0.0049,6.189,0.0745,7.2741,0.0102,0.0338,0.3084,0.3697,False,True,0.2329,0.0506,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,25,0.0055,5.8845,0.0585,5.9181,0.0017,0.0229,0.1252,0.3705,True,True,0.2331,0.0504,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,50,0.0054,5.8257,0.0568,5.9114,0.0185,0.0223,0.1251,0.3708,True,True,0.2332,0.051,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,75,0.005,5.5811,0.0581,5.6323,0.0207,0.0253,0.1373,0.3728,True,True,0.2337,0.0504,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,100,0.0051,6.1856,0.0489,4.3164,0.0046,0.0264,0.1449,0.3727,True,True,0.2337,0.0513,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,125,0.005,5.0936,0.0809,7.9426,0.0291,0.028,0.1494,0.3721,True,True,0.2335,0.0513,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,150,0.005,5.7503,0.0893,8.9233,0.0193,0.0285,0.1495,0.372,True,True,0.2335,0.0514,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,175,0.0054,5.8218,0.0768,7.8115,0.0005,0.0263,0.1252,0.3705,True,True,0.2331,0.0506,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,200,0.0052,5.388,0.0816,8.3021,0.001,0.025,0.1251,0.3708,True,True,0.2332,0.052,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,225,0.0047,4.825,0.0649,7.2072,0.0074,0.0234,0.1249,0.3716,True,True,0.2334,0.0514,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,250,0.0049,5.2353,0.0581,5.5425,0.0057,0.0239,0.1248,0.3717,True,True,0.2335,0.0517,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,275,0.0051,6.2109,0.0631,6.4901,0.0122,0.0247,0.119,0.3731,True,True,0.2338,0.0511,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s1024,+,0.7599,0.0,0.0,1024,300,0.005,5.6856,0.0674,6.5213,0.0014,0.0257,0.119,0.3731,True,True,0.2338,0.0519,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,0,0.0049,5.3335,0.0711,6.9897,0.0375,0.0378,0.3221,0.3689,False,True,0.2326,0.0496,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,25,0.0052,5.6648,0.0645,7.0652,0.0008,0.0259,0.1369,0.3711,True,True,0.2333,0.0506,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,50,0.0053,5.9248,0.0516,5.2364,0.0014,0.0258,0.1367,0.3717,True,True,0.2334,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,75,0.0051,5.5275,0.0566,6.3673,0.0,0.0249,0.1164,0.3711,True,True,0.2333,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,100,0.0044,4.8915,0.0571,5.5795,0.0036,0.0254,0.1164,0.371,True,True,0.2333,0.0501,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,125,0.0051,5.6821,0.0625,6.6828,0.0034,0.0256,0.1175,0.3711,True,True,0.2333,0.0508,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,150,0.0044,5.6086,0.0575,5.4713,0.005,0.0255,0.1178,0.3702,True,True,0.2331,0.05,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,175,0.005,5.3158,0.0581,5.6442,0.0017,0.0275,0.1575,0.3708,True,True,0.2332,0.0509,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,200,0.0067,7.1658,0.0486,4.9656,0.0025,0.0271,0.1577,0.3703,True,True,0.2331,0.0504,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,225,0.0058,6.2939,0.0467,4.7401,0.009,0.0265,0.1575,0.3708,True,True,0.2332,0.0493,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,250,0.005,5.2069,0.063,6.6438,0.0058,0.0285,0.1656,0.372,True,True,0.2335,0.0502,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,275,0.0046,4.8689,0.0533,5.5118,0.003,0.0268,0.1658,0.3714,True,True,0.2334,0.0506,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_d0_0000_s31415,+,0.7599,0.0,0.0,31415,300,0.0039,4.5329,0.0642,6.1316,0.0123,0.0269,0.1424,0.3737,True,True,0.2339,0.051,False,False,False,0,0.0,False
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,0,0.0061,6.8902,0.0665,6.0716,0.0126,0.0378,0.331,0.3625,False,True,0.2309,0.0527,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,25,0.0059,6.1878,0.0585,5.7878,0.0001,0.0242,0.1238,0.3618,True,True,0.2308,0.052,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,50,0.0067,7.4409,0.0554,5.4866,0.0177,0.0253,0.1313,0.3624,True,True,0.231,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,75,0.0057,6.5352,0.0437,4.4938,0.0018,0.0257,0.1367,0.3627,True,True,0.2311,0.0508,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,100,0.0055,5.7617,0.048,5.0571,0.0091,0.0288,0.1368,0.3625,True,True,0.231,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,125,0.0043,4.7642,0.0589,5.6203,0.0161,0.0284,0.137,0.3621,True,True,0.2309,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,150,0.0048,4.8841,0.0648,6.633,0.0011,0.0298,0.1737,0.3615,True,True,0.2307,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,175,0.0052,5.2771,0.0806,7.861,0.0105,0.0293,0.1712,0.3622,True,True,0.2309,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,200,0.0054,5.4789,0.0737,7.9061,0.0031,0.0276,0.1626,0.3616,True,True,0.2307,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,225,0.0059,6.6252,0.0896,9.411,0.0042,0.0276,0.162,0.3629,True,True,0.2311,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,250,0.0039,4.6227,0.0603,6.1439,0.0002,0.0267,0.1268,0.3628,True,True,0.2311,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,275,0.0039,4.4372,0.0397,4.1975,0.0015,0.0263,0.1227,0.362,True,True,0.2309,0.0505,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s42,+,0.7599,0.0125,0.0518,42,300,0.0031,3.6549,0.0609,5.9671,0.0118,0.0269,0.1322,0.3631,True,True,0.2312,0.0501,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,0,0.0054,6.1677,0.0524,5.3337,0.0169,0.0372,0.3095,0.3645,False,True,0.2314,0.0513,False,False,False,2,0.5,MIXED
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,25,0.0055,5.2564,0.0626,6.5099,0.0064,0.0258,0.1191,0.3626,True,True,0.231,0.0513,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,50,0.0077,8.0644,0.0618,5.7632,0.0096,0.0273,0.1218,0.3612,True,True,0.2306,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,75,0.008,7.8927,0.0668,6.478,0.0107,0.0285,0.1218,0.3612,True,True,0.2306,0.0511,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,100,0.0076,7.3445,0.0695,6.9543,0.014,0.0278,0.1218,0.3613,True,True,0.2307,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,125,0.0071,8.2179,0.074,6.8266,0.0076,0.0264,0.1209,0.3607,True,True,0.2305,0.0509,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,150,0.0067,7.1452,0.0698,7.6463,0.0029,0.0236,0.1097,0.3611,True,True,0.2306,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,175,0.0059,5.64,0.0728,7.7582,0.0015,0.0219,0.1007,0.3615,True,True,0.2307,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,200,0.0063,7.3578,0.0833,8.3068,0.0123,0.0246,0.1408,0.3608,True,True,0.2305,0.0516,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,225,0.0063,7.4298,0.0881,9.5067,0.0083,0.0231,0.1405,0.3616,True,True,0.2308,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,250,0.0062,6.5628,0.051,5.252,0.0017,0.0242,0.1404,0.3617,True,True,0.2308,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,275,0.0068,7.2082,0.0426,4.1397,0.0087,0.0243,0.1403,0.3621,True,True,0.2309,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s137,+,0.7599,0.0125,0.0518,137,300,0.0074,7.6841,0.0568,6.0656,0.0002,0.0213,0.1049,0.3622,True,True,0.2309,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,0,0.006,6.23,0.0738,7.4194,0.0035,0.0395,0.3165,0.3653,False,True,0.2316,0.0503,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,25,0.0059,6.2805,0.0772,7.1584,0.0108,0.0288,0.1417,0.3641,True,True,0.2314,0.0495,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,50,0.006,6.2278,0.0786,8.1099,0.0326,0.0272,0.1369,0.3623,True,True,0.231,0.049,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,75,0.0053,5.8179,0.0563,5.6996,0.0201,0.0281,0.1316,0.3617,True,True,0.2308,0.05,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,100,0.0046,4.8371,0.0491,4.9927,0.0021,0.0282,0.1317,0.3614,True,True,0.2307,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,125,0.0049,5.4747,0.0407,4.5587,0.0157,0.0273,0.1406,0.3614,True,True,0.2307,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,150,0.0049,5.4296,0.0734,7.4703,0.0064,0.0283,0.1399,0.3632,True,True,0.2312,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,175,0.0062,6.558,0.0686,7.128,0.0106,0.0271,0.1367,0.3628,True,True,0.2311,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,200,0.0062,6.5703,0.064,6.5647,0.0105,0.0256,0.137,0.3622,True,True,0.2309,0.0509,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,225,0.0051,5.4834,0.0642,6.7085,0.0066,0.0258,0.137,0.3621,True,True,0.2309,0.0505,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,250,0.0069,7.1914,0.0602,5.9523,0.009,0.0248,0.1199,0.3604,True,True,0.2304,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,275,0.0059,6.5054,0.076,7.4423,0.0033,0.0257,0.1198,0.3606,True,True,0.2305,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s256,+,0.7599,0.0125,0.0518,256,300,0.0061,6.7446,0.0743,7.1046,0.0081,0.0253,0.1241,0.361,True,True,0.2306,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,0,0.0057,7.1359,0.0747,7.2995,0.0206,0.0349,0.3123,0.3625,False,True,0.2309,0.0509,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,25,0.0065,7.0117,0.056,5.713,0.0026,0.0229,0.1252,0.3609,True,True,0.2306,0.0507,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,50,0.0065,6.7078,0.0545,5.6493,0.0161,0.0226,0.1253,0.3608,True,True,0.2306,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,75,0.0062,6.5403,0.0543,5.1838,0.0221,0.0254,0.14,0.3629,True,True,0.2311,0.0505,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,100,0.0058,7.2054,0.0462,4.2745,0.0003,0.027,0.1455,0.363,True,True,0.2311,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,125,0.0056,5.8963,0.0716,7.496,0.0275,0.0289,0.1524,0.3622,True,True,0.2309,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,150,0.006,6.6986,0.0841,8.5661,0.0243,0.0296,0.1524,0.3622,True,True,0.2309,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,175,0.0065,7.0694,0.076,7.7386,0.0022,0.0274,0.1276,0.3605,True,True,0.2304,0.0509,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,200,0.0065,6.6777,0.0859,8.8193,0.0023,0.0259,0.1276,0.3604,True,True,0.2304,0.0526,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,225,0.006,6.0438,0.0675,7.3146,0.0066,0.0243,0.1307,0.3613,True,True,0.2307,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,250,0.0057,6.1181,0.0571,5.5008,0.0095,0.0248,0.1305,0.3617,True,True,0.2308,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,275,0.0057,6.6158,0.0658,6.7309,0.0143,0.0258,0.13,0.363,True,True,0.2312,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s1024,+,0.7599,0.0125,0.0518,1024,300,0.0052,5.885,0.0706,6.7868,0.0041,0.0264,0.1265,0.3635,True,True,0.2313,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,0,0.0056,5.9714,0.0719,7.0123,0.0048,0.0364,0.2966,0.3614,False,True,0.2306,0.0499,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,25,0.006,6.3369,0.0619,6.64,0.0023,0.0264,0.1351,0.3613,True,True,0.2307,0.051,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,50,0.0062,6.9055,0.0523,5.3006,0.0004,0.0261,0.135,0.3615,True,True,0.2307,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,75,0.0059,6.4026,0.0533,6.0268,0.0015,0.0256,0.1208,0.3609,True,True,0.2306,0.0511,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,100,0.0048,5.2533,0.0535,5.2547,0.0047,0.0264,0.1207,0.3611,True,True,0.2306,0.0505,False,False,False,4,1.0,True
