run_id,mode,stage,c_label,kappa,tier,u_const,seed,window_start_tick,window_start_block,window_start_schedule_phase,window_in_primary_family,primary_exclusion_reason,window_mean_rho,raw_Psi_meanI_state,Psi_meanI_state_z,raw_Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_active_state_variance,persistence_std,Steady_State_Candidate_APPARATUS_ONLY,Lifted_Activation_Candidate_APPARATUS_ONLY,extinction_degenerate_APPARATUS_ONLY,saturation_degenerate_APPARATUS_ONLY,LowLow_Nondegenerate_Candidate_APPARATUS_ONLY,analytic_realized_delta_p_u0_convention,driven_realized_contrast_mean,driven_realized_contrast_range,window_schedule_composition
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,275,11,2,True,,0.4065519999999999,-0.0014232570925152047,-1.04005715613194,-0.01621147654241658,-1.6071014570886524,0.0035753983622278727,0.02467010549198138,0.12495326520358221,0.24116687679999999,0.048630353648724374,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s42,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,42,300,12,0,False,EXITS_PRIMARY_BLOCK_SET,0.407356,-0.0023997444989401514,-2.095552873206764,-0.005877806619486386,-0.5818264131911269,0.011250057116079407,0.02285158559796124,0.12470664449595284,0.2413304368,0.04831489691596165,True,True,False,False,False,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,0,0,0,False,PRE_PRIMARY_PHASE_IMBALANCE,0.4046320000000001,-0.0003426330082001062,0.06873492233898734,-0.0028763568258444545,-0.3226348534276061,0.03634243088710402,0.07908348553647106,0.8096245457363119,0.23988096319999996,0.04824670533829227,False,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,25,1,1,False,PRE_PRIMARY_PHASE_IMBALANCE,0.40644800000000003,-9.777221924046016e-05,0.36002629892818777,-0.007928658134824948,-0.7373048359526803,0.002416491692431707,0.024495009805822192,0.10727079452409452,0.24114890239999998,0.048625335947425595,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,50,2,2,False,PRE_PRIMARY_PHASE_IMBALANCE,0.40648800000000007,0.0011113266971650043,1.4424427527429415,-0.009160155022909363,-0.8409358606461299,0.0027126760551706803,0.025253045441942845,0.11513254975514024,0.24115013440000002,0.04945529148635158,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,75,3,0,True,,0.4067879999999999,0.0013698756344874899,1.63791032947464,-0.0034701392835022084,-0.24399285748891944,0.00416514112701957,0.026027337532727908,0.11603095441352501,0.2411994256,0.048364067818991406,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,100,4,1,True,,0.406724,0.001030806686593021,1.3423964480681387,-0.0025797872187858168,-0.08877909345578205,0.00767476751689199,0.024902407431028013,0.11604921244861564,0.24119700319999995,0.04811432036306862,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,125,5,2,True,,0.40663199999999994,0.0005409811450811868,1.1501675048882625,0.006061210423814503,0.6359102952952098,0.00010270754961434652,0.022938420181551938,0.11017332597982127,0.24119541440000003,0.04786498277446676,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,150,6,0,True,,0.40672,0.00101891347547771,1.3488769118885338,0.0033005626712996157,0.5516631608652023,0.003583363835048113,0.021523109555976375,0.11014948832083624,0.24122221120000004,0.04811695750980105,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,175,7,1,True,,0.40674000000000005,0.00025951129075852796,0.6366713164831653,0.00022952663165430186,0.005413815747516879,5.8421537540446164e-05,0.02002401711755835,0.10424349681800793,0.2412362384,0.04905805132697384,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
