Tick,epoch,Lambda_total_mean,Lambda_total_std,Lambda_total_min,Lambda_total_max,Drive_Raw_mean,Drive_Raw_std,Drive_Raw_min,Drive_Raw_max,p_act_mean,p_act_std,p_act_min,p_act_max,Psi_local_mean,Psi_local_std,Psi_local_min,Psi_local_max,b_i_v_mean,b_i_v_std,b_i_v_min,b_i_v_max,b_i_u_mean,b_i_u_std,b_i_u_min,b_i_u_max,b_i_r_mean,b_i_r_std,b_i_r_min,b_i_r_max,Local_Density_mean,Local_Density_std,Local_Density_min,Local_Density_max
10,0,0.6748221252585413,0.058479355340667935,0.5905771534406876,0.8822951898735808,-0.8685239989658348,0.2782985505426639,-1.6305596948766823,0.029027201881794973,0.3057180788685274,0.05780914630724424,0.1721161660315721,0.5121837280682896,-0.05,1.1084899638697683,-5.0,4.0,0.7509297173517049,0.08682016678551442,0.5911050731477736,0.9097918528978457,0.7491450747562102,0.08761219506287657,0.5905771534406876,0.9061726505566458,0.7515997235244611,0.08804769097601954,0.5943989792898349,0.9056509969734138,0.29375,0.16117246197784535,0.0,0.875
11,0,0.6747721252585412,0.05851128904738418,0.5875771534406876,0.8822951898735808,-0.8602864989658348,0.2747009606976227,-1.6814033804032125,0.08532016558383138,0.30732263524399306,0.057243832652338754,0.16534063032669094,0.5261039403032677,-0.05,1.1357816691600546,-5.0,5.0,0.750879717351705,0.08688603529014342,0.5911050731477736,0.9097918528978457,0.7490950747562103,0.087635198670218,0.5875771534406876,0.9071234380877473,0.7515497235244613,0.08801550524138041,0.5932334700939635,0.9048394510803284,0.311875,0.16273900692519908,0.0,0.875
12,0,0.6747221252585414,0.0585371251396702,0.5875771534406876,0.8822951898735808,-0.8697052489658347,0.28954861550392447,-2.5465660882371797,0.08532016558383138,0.30575728411843284,0.05929074050570754,0.0819309424185263,0.5261039403032677,-0.0675,1.1381756235309206,-6.0,5.0,0.7508297173517049,0.08690331058968473,0.5903600762808293,0.9097918528978457,0.7490450747562103,0.0877232537736615,0.5875771534406876,0.9081234380877473,0.7514997235244613,0.08796414992728065,0.5932334700939635,0.9048394510803284,0.30375,0.16642378135350727,0.0,1.0
13,0,0.6746546252585414,0.05856408246414591,0.5875771534406876,0.8822951898735808,-0.8584908739658347,0.2804689888221613,-2.373471870344286,0.06953436028575588,0.30782265857302865,0.058087812240950026,0.09436591539398748,0.5222028233858788,-0.08375,1.1165733014450954,-5.0,4.0,0.7507622173517049,0.08694728706942657,0.5893600762808293,0.911154399358882,0.7489775747562102,0.08778239442296251,0.5875771534406876,0.9091234380877473,0.7514322235244613,0.08793291497153437,0.5923989792898349,0.9062789796151022,0.294375,0.15297696926335025,0.0,1.0
14,0,0.6745708752585413,0.05855194548580558,0.5875771534406876,0.8822951898735808,-0.8630446239658347,0.2752414018111767,-1.919051038082193,0.06953436028575588,0.3067775821659855,0.05704100551797605,0.13668775101922248,0.5222028233858788,-0.0425,1.1557221768227866,-5.0,4.0,0.750678467351705,0.08694028234739085,0.5883600762808293,0.911154399358882,0.7488938247562102,0.08781467345521157,0.5875771534406876,0.9091234380877473,0.7513484735244613,0.08789928734837799,0.5923989792898349,0.9062789796151022,0.328125,0.16958704439018918,0.0,0.875
15,0,0.6745283752585414,0.05856983929176908,0.5865771534406876,0.8842951898735808,-0.8703239989658347,0.28604121176569813,-2.4840745331578677,0.03718075949432276,0.3055410996174607,0.05880690281087513,0.0862123611030806,0.5142011780167525,-0.01875,1.1982897969606516,-5.0,5.0,0.7506359673517049,0.0869549524081414,0.5883600762808293,0.911154399358882,0.7488513247562102,0.08786497140651342,0.5865771534406876,0.9091234380877473,0.7513059735244613,0.08789152052524488,0.5923989792898349,0.9058394510803284,0.3075,0.16786341173704294,0.0,1.0
16,0,0.6745096252585414,0.05857640790388359,0.5875771534406876,0.8842951898735808,-0.8718833739658348,0.28139458091821073,-2.028380398149732,0.08532016558383138,0.3051017798692158,0.058240388346883644,0.1250926643123426,0.5261039403032677,0.10625,1.214994212949181,-5.0,5.0,0.750617217351705,0.0869655569008048,0.5883600762808293,0.911154399358882,0.7488325747562102,0.08788623385211534,0.5875771534406876,0.9111234380877473,0.7512872235244612,0.08783780197085149,0.5923989792898349,0.9068394510803284,0.2925,0.16217033868744313,0.0,0.875
17,0,0.6746158752585413,0.05860459679100797,0.5875771534406876,0.8862951898735808,-0.8658333739658347,0.2788592336130752,-1.7795377097138143,0.08532016558383138,0.3062813954057779,0.05790575173843308,0.15291662469211226,0.5261039403032677,0.055,1.2367194508052342,-6.0,6.0,0.750723467351705,0.08697148267155286,0.5892543008263391,0.9107901495237427,0.7489388247562103,0.08792667650095519,0.5875771534406876,0.9131234380877473,0.7513934735244612,0.08782562178657778,0.5923989792898349,0.9088394510803284,0.308125,0.16500591845446033,0.0,0.875
18,0,0.6746708752585413,0.05865000183232703,0.5865771534406876,0.8862951898735808,-0.8703008739658347,0.2796391452678093,-1.9138886800030122,0.057534360285756314,0.30539498126873643,0.05773686749934651,0.1372591630590334,0.5192358274312606,0.03375,1.164092323443463,-5.0,6.0,0.750778467351705,0.08701433473773056,0.588608559861618,0.9107901495237427,0.7489938247562102,0.08791436396283732,0.5865771534406876,0.9131234380877473,0.7514484735244612,0.087875967472064,0.5903989792898349,0.9118394510803284,0.305625,0.16750583012241693,0.0,0.875
19,0,0.6747046252585414,0.05869067529700672,0.5865771534406876,0.8862951898735808,-0.8627439989658348,0.28273055573539024,-1.9165422903384055,0.10768075949432365,0.3070121618045011,0.058587567294288566,0.1369651658235764,0.53162526595818,-0.0175,1.1751356304699472,-6.0,5.0,0.7508122173517049,0.08703145163338111,0.5883600762808293,0.9117901495237427,0.7490275747562103,0.08797712619533898,0.5865771534406876,0.9131234380877473,0.7514822235244613,0.08790781984001374,0.5883989792898349,0.9128394510803284,0.314375,0.1653488263490249,0.0,0.875
20,0,0.6746871252585414,0.058752379581075605,0.5875771534406876,0.8852951898735808,-0.8713296239658348,0.2856425956529523,-1.8654445961448225,0.09332016558383138,0.30531386580209696,0.05905992325249932,0.14272900417418463,0.5280799937739368,0.05,1.2293290853144248,-6.0,5.0,0.7507947173517049,0.08707970746931282,0.587608559861618,0.9117901495237427,0.7490100747562103,0.08802030093526068,0.5875771534406876,0.9131234380877473,0.7514647235244613,0.08795164567454511,0.5883989792898349,0.9128394510803284,0.30875,0.16957437527527558,0.0,0.875
21,0,0.6747371252585412,0.05879960570234451,0.5855485459917917,0.8812951898735808,-0.8612077489658347,0.27931824886721063,-1.6839719778668467,0.04953436028575631,0.30724685241057675,0.05793637474432698,0.16500452732266374,0.5172572480205828,-0.04125,1.2296537876573228,-5.0,6.0,0.750844717351705,0.08706812305526163,0.5872543008263391,0.9117901495237427,0.7490600747562103,0.08805746890904709,0.5855485459917917,0.9142044190463274,0.7515147235244612,0.08798960196670258,0.5883989792898349,0.9118394510803284,0.315625,0.16473819191371503,0.0,0.875
22,0,0.6746958752585414,0.05881251435481722,0.5855485459917917,0.8812951898735808,-0.8663727489658348,0.2779978435124749,-2.095305816032833,0.08532016558383138,0.30615822509864066,0.05758895346662083,0.11845836983492407,0.5261039403032677,0.06,1.2889530635364501,-6.0,6.0,0.7508034673517049,0.08703129449481734,0.5862543008263391,0.911154399358882,0.7490188247562102,0.08809218500990765,0.5855485459917917,0.9142044190463274,0.7514734735244611,0.08797969760285071,0.5883989792898349,0.9118394510803284,0.313125,0.167587430540002,0.0,0.875
23,0,0.6747558752585414,0.058808364727316896,0.5855485459917917,0.8812951898735808,-0.8705077489658347,0.2826522951005091,-1.9445592354555936,0.02518075949432319,0.30543072062675475,0.05825238031675952,0.13389635273217335,0.511231908689126,0.02,1.2533355496434304,-6.0,6.0,0.750863467351705,0.08700555439802096,0.5862543008263391,0.911154399358882,0.7490788247562102,0.08812748008409023,0.5855485459917917,0.9172044190463274,0.7515334735244612,0.0879404843863141,0.5883989792898349,0.9148394510803284,0.314375,0.17126710680980162,0.0,0.875
24,0,0.6747758752585413,0.05884152419556499,0.5855485459917917,0.8822951898735808,-0.8647246239658348,0.2820091488241035,-2.039480717016078,0.09168075949432364,0.30657374500491236,0.058568080567655875,0.12396842312878611,0.527675107492799,-0.06125,1.08570181795003,-6.0,5.0,0.7508834673517049,0.08705246347824036,0.5862543008263391,0.911154399358882,0.7490988247562101,0.08818476770983928,0.5855485459917917,0.9232044190463274,0.7515534735244613,0.08789336877383203,0.5883989792898349,0.9148394510803284,0.294375,0.1583718429046022,0.0,0.875
25,0,0.6747146252585413,0.058863815733022816,0.5822543008263391,0.8822951898735808,-0.8621571239658347,0.2840602792950002,-2.0360660882371793,0.09168075949432364,0.3071562830485773,0.05882995936175196,0.12431323587766285,0.527675107492799,-0.0425,1.1211350275502054,-5.0,5.0,0.750822217351705,0.08711377523464858,0.5822543008263391,0.913154399358882,0.7490375747562102,0.08820129903750439,0.5855485459917917,0.9252044190463274,0.7514922235244613,0.08784874452107365,0.5883989792898349,0.9148394510803284,0.296875,0.15740200324328785,0.0,0.875
26,0,0.6746721252585414,0.05891024029774128,0.5822543008263391,0.8822951898735808,-0.8553739989658348,0.2748673253492306,-1.6496913862372495,0.08532016558383138,0.3083215332354807,0.05756689475617226,0.16953915733072888,0.5261039403032677,-0.065,1.1562979719778115,-5.0,5.0,0.7507797173517049,0.08713734634603665,0.5822543008263391,0.914154399358882,0.7489950747562102,0.08822092180138444,0.5855485459917917,0.9252044190463274,0.7514497235244612,0.08786862470758022,0.587559899006955,0.9162789796151022,0.31,0.15784684032314364,0.0,0.875
27,0,0.6746071252585414,0.058894359548731554,0.5822543008263391,0.8812951898735808,-0.8570402489658348,0.27917779376031415,-2.5480154455548165,0.04953436028575631,0.30808984145910595,0.05780561068407706,0.08183432345127924,0.5172572480205828,-0.01125,1.2046258495898219,-5.0,6.0,0.7507147173517049,0.08716859425862247,0.5822543008263391,0.914154399358882,0.7489300747562102,0.08820393271310803,0.5855485459917917,0.9252044190463274,0.7513847235244613,0.08784430034553321,0.5863989792898349,0.9162789796151022,0.33125,0.16606662819483028,0.0,1.0
28,0,0.6745958752585414,0.058915194548694566,0.5822543008263391,0.8827050413959578,-0.8681789989658347,0.28341476002252536,-2.3466515354548294,0.09332016558383138,0.3058970903139382,0.05869624208331061,0.09645897155344753,0.5280799937739368,0.0425,1.2507772583477843,-5.0,6.0,0.7507034673517049,0.08717010807083186,0.5822543008263391,0.914154399358882,0.7489188247562103,0.0882304324459944,0.5855485459917917,0.9252044190463274,0.7513734735244613,0.0878358893772706,0.5863989792898349,0.9152789796151022,0.3175,0.1701745427494959,0.0,1.0
29,0,0.6746383752585413,0.0589397471609216,0.5832543008263391,0.8822951898735808,-0.8676964989658348,0.27739563765410585,-1.6278098434553883,0.05129659432349243,0.3058605799313471,0.05772886300936933,0.1724893055384386,0.5176931238894469,-0.05375,1.183051536282338,-5.0,5.0,0.7507459673517048,0.08715810772147672,0.5832543008263391,0.917154399358882,0.7489613247562104,0.08827465053516874,0.5855485459917917,0.9252044190463274,0.7514159735244612,0.0878286273685763,0.5873989792898349,0.9142789796151022,0.296875,0.16150536949278188,0.0,0.875
30,0,0.6745846252585413,0.058960132801087896,0.5825771534406876,0.8817050413959578,-0.8579896239658348,0.2784868849499899,-2.0094175851388476,0.08768075949432319,0.30787177928539017,0.058034889624322565,0.12703549978526402,0.5266870957080321,-0.04375,1.1939790356199727,-6.0,5.0,0.7506922173517049,0.0871423538216308,0.5833600762808293,0.917154399358882,0.7489075747562103,0.08832703026338738,0.5825771534406876,0.9252044190463274,0.7513622235244612,0.08786127411645962,0.5873989792898349,0.9142789796151022,0.315,0.16157670392107895,0.0,0.875
31,0,0.6745408752585413,0.05901592499719361,0.5815771534406876,0.8812951898735808,-0.8682427489658348,0.27933232997471535,-2.028002629970146,0.08768075949432319,0.3057928960344297,0.058018926362912185,0.125131093644576,0.5266870957080321,-0.065,1.1771894494940056,-6.0,5.0,0.7506484673517049,0.0871774867471646,0.5833600762808293,0.918154399358882,0.7488638247562102,0.08835635042047754,0.5815771534406876,0.9212044190463274,0.7513184735244613,0.08790053273694302,0.5873989792898349,0.9142789796151022,0.308125,0.16659620906551267,0.0,0.875
32,0,0.6744758752585414,0.0590806850670584,0.5815771534406876,0.8822951898735808,-0.8663933739658347,0.28531490550265526,-1.9742630182361331,0.029180759494323638,0.30631431199159165,0.059023056593875516,0.13071241595401287,0.5122217255304451,-0.03375,1.166773730206504,-5.0,5.0,0.7505834673517049,0.08720843410513678,0.5833600762808293,0.918154399358882,0.7487988247562103,0.08834814430391141,0.5815771534406876,0.9222044190463274,0.7512534735244613,0.08791863429248326,0.5873989792898349,0.9142789796151022,0.309375,0.16550703346081702,0.0,0.875
33,0,0.6744421252585413,0.059110154437331225,0.5815771534406876,0.8822951898735808,-0.8681689989658348,0.28568919697025796,-1.9401761368160617,0.06329659432349288,0.30595297040786534,0.05930617838836405,0.13437222224418705,0.5206606787887397,0.065,1.193534666442496,-5.0,6.0,0.750549717351705,0.08721093806318657,0.5833600762808293,0.918154399358882,0.7487650747562102,0.08836746870089292,0.5815771534406876,0.9232044190463274,0.7512197235244612,0.08793165178033788,0.5873989792898349,0.9152789796151022,0.3175,0.16971483435457257,0.0,0.875
34,0,0.6745071252585413,0.05912957161867793,0.5815771534406876,0.8812951898735808,-0.8757214989658347,0.2852724688025399,-2.3270114468434695,0.08768075949432319,0.30441658629172036,0.058696041017838194,0.09802135037108972,0.5266870957080321,0.02,1.1654827326048207,-5.0,6.0,0.750614717351705,0.08720670552318163,0.5833600762808293,0.919154399358882,0.7488300747562103,0.08842345818954615,0.5815771534406876,0.9232044190463274,0.7512847235244613,0.08793838851624405,0.5873989792898349,0.9162789796151022,0.295625,0.1666196548279944,0.0,1.0
35,0,0.6745271252585412,0.05908955473229153,0.5815771534406876,0.8822951898735808,-0.8779852489658347,0.28198546070718883,-1.652284173413534,0.029180759494323638,0.3038624739932829,0.058489151378579525,0.1691924711761472,0.5122217255304451,-0.01875,1.0687134496674027,-5.0,5.0,0.750634717351705,0.08718232513414681,0.583608559861618,0.921154399358882,0.7488500747562102,0.08845963754053196,0.5815771534406876,0.9222044190463274,0.7513047235244612,0.08793276814951485,0.5873989792898349,0.9162789796151022,0.274375,0.1565983616612894,0.0,0.75
36,0,0.6745083752585412,0.05907749269487299,0.5815771534406876,0.8812951898735808,-0.8712633739658348,0.2832162188964217,-1.906057246512873,0.02285730529174046,0.3052881304362101,0.05836756910391565,0.138130203817588,0.5106569367699462,0.0225,1.1851133911993401,-6.0,6.0,0.750615967351705,0.08713967124453302,0.583608559861618,0.921154399358882,0.7488313247562103,0.08851239785947572,0.5815771534406876,0.9222044190463274,0.7512859735244612,0.08792712271582857,0.583559899006955,0.9162789796151022,0.304375,0.16721641105166682,0.0,0.875
37,0,0.6745308752585413,0.059004792761317565,0.581559899006955,0.8817050413959578,-0.8688296239658349,0.2777511097332715,-1.7645114468434695,0.08932016558383182,0.3056417260763219,0.05767115236861189,0.15476395071054125,0.5270920552305706,-0.0025,1.1505406337891764,-6.0,5.0,0.7506384673517048,0.08708018837692398,0.583608559861618,0.919154399358882,0.7488538247562103,0.08849277396692998,0.5815771534406876,0.9222044190463274,0.7513084735244613,0.08792222940792369,0.581559899006955,0.9212789796151022,0.30125,0.16408601022025007,0.0,0.875
38,0,0.6745283752585414,0.05900291083206186,0.580559899006955,0.8837050413959578,-0.8710271239658347,0.281526761982789,-1.7822438941917156,0.021180759494322743,0.30528644650310577,0.058312822120781815,0.15258601690943124,0.5102420420005724,0.0925,1.2109681044519711,-6.0,6.0,0.7506359673517049,0.08706436539977101,0.585608559861618,0.919154399358882,0.7488513247562102,0.08847562113377913,0.5815771534406876,0.9222044190463274,0.7513059735244613,0.08799085570968661,0.580559899006955,0.9212789796151022,0.295625,0.163125,0.0,0.875
39,0,0.6746208752585413,0.05899057695149148,0.580559899006955,0.8837050413959578,-0.8671414989658348,0.28328973426142673,-1.9616107920040537,0.05529659432349199,0.3061108878278939,0.05876107883526646,0.13205990034368223,0.5186824208626548,-0.00375,1.1412650601415957,-6.0,5.0,0.7507284673517048,0.08704219645389305,0.585608559861618,0.923154399358882,0.7489438247562102,0.08851673984751211,0.5815771534406876,0.9222044190463274,0.7513984735244612,0.08799051139394441,0.580559899006955,0.9212789796151022,0.303125,0.16390617552429196,0.0,0.875
40,0,0.6746171252585412,0.05899863035531699,0.5815771534406876,0.8847050413959578,-0.8691877489658347,0.287503396933316,-2.0031405471512658,0.10132016558383139,0.3058020686490342,0.05933290149168296,0.12768484306392466,0.5300553102982746,-0.07375,1.2780105388845586,-5.0,6.0,0.750724717351705,0.08702072657582653,0.586312270224462,0.923154399358882,0.7489400747562103,0.08853101038390719,0.5815771534406876,0.9202044190463274,0.7513947235244612,0.08806262720343662,0.582559899006955,0.9182789796151022,0.311875,0.16898016710549196,0.0,1.0
41,0,0.6745433752585412,0.059064811297487425,0.5795771534406876,0.8877050413959579,-0.8586233739658347,0.2759941431481398,-2.053547717157688,0.015034360285756776,0.30770570083414783,0.057228318792850584,0.12255745079691624,0.5087209340834778,-0.02875,1.1949575044745315,-5.0,5.0,0.750650967351705,0.0870217883551252,0.586312270224462,0.923154399358882,0.7488663247562103,0.08862606513912513,0.5795771534406876,0.9192044190463274,0.7513209735244613,0.08809198063510702,0.582559899006955,0.9162789796151022,0.328125,0.16621357683715252,0.0,0.875
42,0,0.6745146252585412,0.05905947495170974,0.5805771534406876,0.8877050413959579,-0.8632696239658347,0.27956413843810657,-1.8821145136286113,0.07568075949432362,0.30682705093600776,0.05805902876119704,0.14082472303939045,0.5237220528272676,-0.085,1.1114292600071316,-5.0,5.0,0.750622217351705,0.08705072138982484,0.586312270224462,0.923154399358882,0.7488375747562103,0.08865161756785937,0.5805771534406876,0.9202044190463274,0.7512922235244612,0.08808657620123575,0.583559899006955,0.9162789796151022,0.29875,0.15856534536272418,0.0,0.875
43,0,0.6744296252585413,0.0590338378069583,0.5805771534406876,0.8857050413959578,-0.8700939989658347,0.2878486219042482,-2.0422645172890235,0.043650621315329374,0.30561592699213525,0.059625953415459246,0.12368798191935201,0.5158018137029582,-0.07625,1.0927881484990583,-5.0,6.0,0.750537217351705,0.08705137942727989,0.586312270224462,0.923154399358882,0.7487525747562103,0.08868361412205202,0.5805771534406876,0.9202044190463274,0.7512072235244612,0.0880776563375259,0.585559899006955,0.9152789796151022,0.291875,0.16021348062819185,0.0,0.875
44,0,0.6743533752585413,0.059062358559416155,0.5805771534406876,0.8857050413959578,-0.8660239989658348,0.2775046593878068,-1.6776913862372496,0.043650621315329374,0.30620327914169787,0.05779227177956466,0.16582739536201024,0.5158018137029582,-0.055,1.184577983925077,-5.0,5.0,0.750460967351705,0.08710424166566702,0.5830475391361529,0.923154399358882,0.7486763247562103,0.08865137217966258,0.5805771534406876,0.9232044190463274,0.7511309735244612,0.08809977505370635,0.585559899006955,0.9152789796151022,0.295,0.1583804754381044,0.0,0.75
45,0,0.6742983752585413,0.05908838763365442,0.5805771534406876,0.8857050413959578,-0.8644471239658347,0.284983671214851,-2.0635661621902788,0.04282016558383184,0.3067079907350877,0.05892286857019054,0.1215618691282558,0.5155963719353535,0.00125,1.2160380082464528,-5.0,5.0,0.750405967351705,0.08713153830088481,0.5830475391361529,0.923154399358882,0.7486213247562102,0.08864330145719429,0.5805771534406876,0.9242044190463274,0.7510759735244612,0.08815057161100692,0.587559899006955,0.9152789796151022,0.321875,0.1679669331297086,0.0,0.875
46,0,0.6742996252585414,0.059126255558285705,0.5805771534406876,0.8847050413959578,-0.8588171239658347,0.2762431946772388,-1.6625596948766823,0.10132016558383139,0.30765579010567395,0.05756618645978144,0.16782450066565183,0.5300553102982746,-0.04125,1.093525691284846,-5.0,5.0,0.7504072173517049,0.08713898789417869,0.5830475391361529,0.922154399358882,0.7486225747562102,0.08859393382206647,0.5805771534406876,0.9222044190463274,0.7510772235244612,0.08822304238001873,0.5853989792898349,0.9142789796151022,0.313125,0.16062499999999996,0.0,0.75
47,0,0.6742583752585414,0.059164029272221995,0.5805771534406876,0.8847050413959578,-0.8646071239658347,0.2740827596590742,-1.8571259348628928,0.043650621315329374,0.3064226979473344,0.05701042365843013,0.14368801548933027,0.5158018137029582,-0.06875,1.1023944110435249,-5.0,5.0,0.7503659673517049,0.08718681816195714,0.5830475391361529,0.922154399358882,0.7485813247562102,0.08860469115841008,0.5805771534406876,0.9202044190463274,0.7510359735244613,0.08827188881928341,0.585559899006955,0.9172789796151022,0.301875,0.16027442286590834,0.0,0.875
48,0,0.6741896252585413,0.0591751791144059,0.5805771534406876,0.8847050413959578,-0.8754289989658348,0.28932365632151014,-1.9758254447680574,0.053534360285755866,0.3045760241355239,0.05957037612892401,0.1305469063203868,0.5182465906741976,-0.03625,1.119681176719516,-5.0,6.0,0.750297217351705,0.08722991253488387,0.5830475391361529,0.922154399358882,0.7485125747562102,0.08860120288504963,0.5805771534406876,0.9212044190463274,0.7509672235244612,0.08823527279627504,0.5863989792898349,0.9202789796151022,0.285,0.1599120852218493,0.0,0.875
49,0,0.6741533752585412,0.059157902780868,0.5805771534406876,0.8847050413959578,-0.8656521239658348,0.2796877143987741,-1.6916899800850294,0.10132016558383139,0.3063273417737573,0.0581940748224279,0.16399818336406388,0.5300553102982746,-0.01875,1.2081591110031824,-5.0,6.0,0.750260967351705,0.08724096283570015,0.5830475391361529,0.926154399358882,0.7484763247562103,0.08857428829337582,0.5805771534406876,0.9212044190463274,0.7509309735244613,0.08821494484599172,0.5846232227548577,0.9212789796151022,0.305,0.16214624957118187,0.0,0.875
