Tick,epoch,Lambda_total_mean,Lambda_total_std,Lambda_total_min,Lambda_total_max,Drive_Raw_mean,Drive_Raw_std,Drive_Raw_min,Drive_Raw_max,p_act_mean,p_act_std,p_act_min,p_act_max,Psi_local_mean,Psi_local_std,Psi_local_min,Psi_local_max,b_i_v_mean,b_i_v_std,b_i_v_min,b_i_v_max,b_i_u_mean,b_i_u_std,b_i_u_min,b_i_u_max,b_i_r_mean,b_i_r_std,b_i_r_min,b_i_r_max,Local_Density_mean,Local_Density_std,Local_Density_min,Local_Density_max
10,0,0.32087140589326707,0.08655542401203652,0.14245038720183165,0.5804865155631564,-2.5337018764269317,0.3982861966178994,-3.297966031382012,-1.2326368421177798,0.08754582042812523,0.03070413465883602,0.04528462198441924,0.23346304743281146,-0.06,0.4079215610874228,-4.0,1.0,0.7501154602827586,0.08651746530809437,0.5993133520805053,0.9051476554801077,0.7506009727816076,0.08962137393351029,0.6004337729548669,0.9007345908422204,0.750068208543877,0.08855632192091997,0.6007597328371038,0.900768184308253,0.08,0.08886436293588111,0.0,0.5
11,0,0.3207646283132273,0.08649139856088743,0.14245038720183165,0.5804865155631564,-2.547566486747091,0.37892010928908554,-3.4301984511926733,-1.3655539377473742,0.08616087249090996,0.029256373258676232,0.04105125348777204,0.2113057332542914,-0.07,0.41844951905815353,-3.0,2.0,0.7500554602827586,0.08651497179446829,0.5993133520805053,0.9051476554801077,0.7505409727816077,0.08963442224734144,0.6004337729548669,0.9017345908422204,0.750008208543877,0.08852829947270201,0.6007597328371038,0.900768184308253,0.0725,0.08231038816577164,0.0,0.375
12,0,0.32065036890460336,0.08647681297825781,0.14245038720183165,0.5804865155631564,-2.491773524381587,0.4074596414220958,-3.4301984511926733,-1.1780539377473742,0.09082543684839595,0.03314777187570176,0.04105125348777204,0.24304826096661508,-0.045,0.4979708826829135,-5.0,2.0,0.7499854602827586,0.08652033336813668,0.5993133520805053,0.9051476554801077,0.7504709727816077,0.08964230712753418,0.6004337729548669,0.9027345908422204,0.749938208543877,0.08854341181320696,0.6007597328371038,0.900768184308253,0.1025,0.09981232388838565,0.0,0.5
13,0,0.32057573833712444,0.08646141830554778,0.14245038720183165,0.5804865155631564,-2.531134546651502,0.3990816748004124,-3.4301984511926733,-1.1953470562609558,0.08775611169055254,0.03101838376451831,0.04105125348777204,0.2399809434831234,0.01,0.4998999899979995,-3.0,2.0,0.7499404602827586,0.08648697077922565,0.6003133520805053,0.9041476554801077,0.7504259727816077,0.089689156812284,0.6004337729548669,0.9027345908422204,0.749893208543877,0.08853889005174126,0.6007597328371038,0.900768184308253,0.0875,0.10643366478704,0.0,0.625
14,0,0.32060156578103866,0.08650348131778239,0.14245038720183165,0.5804865155631564,-2.4735312368758455,0.396048423365538,-3.314074301649238,-1.3769162784923794,0.09181227256539506,0.03157919185956079,0.044740586362259825,0.20948966844049674,0.035,0.44584190022921805,-3.0,3.0,0.7499504602827587,0.08651791160448176,0.6003133520805053,0.9041476554801077,0.7504359727816076,0.0897430756882008,0.6004337729548669,0.9027345908422204,0.749903208543877,0.08850086451618511,0.6007597328371038,0.900768184308253,0.115,0.10958729397151842,0.0,0.5
15,0,0.3206683886532323,0.08654629585852225,0.14245038720183165,0.5831521839410649,-2.552638945387071,0.3905108083024098,-3.302295945885195,-1.3548912642357402,0.08610133505575732,0.030277527770181282,0.045137583673399706,0.21302114173824974,-0.04,0.35128336140500593,-3.0,2.0,0.7499854602827586,0.08653349483858441,0.6003133520805053,0.9041476554801077,0.7504709727816077,0.0897630007969646,0.6004337729548669,0.9027345908422204,0.749938208543877,0.08850425009668722,0.6007597328371038,0.9010089168335712,0.0725,0.08914524664837715,0.0,0.375
16,0,0.320585484096989,0.08642927016360198,0.14245038720183165,0.5776459303769051,-2.525470563612044,0.3999011360204259,-3.4301984511926733,-1.1992696032341827,0.08821141310561872,0.03167681728081094,0.04105125348777204,0.23928912375304132,-0.05,0.5408326913195983,-3.0,3.0,0.7499454602827587,0.0865047480774776,0.6003133520805053,0.9041476554801077,0.7504309727816078,0.08973875014576266,0.6004337729548669,0.9027345908422204,0.749898208543877,0.08848832439519334,0.6007597328371038,0.900768184308253,0.09,0.10655104410563042,0.0,0.5
17,0,0.3205095998161965,0.08644656910939649,0.14245038720183165,0.5776459303769051,-2.493274100735214,0.4016408011091873,-3.4301984511926733,-1.1992696032341827,0.09057414972611046,0.03281658174890338,0.04105125348777204,0.23928912375304132,0.025,0.4683748498798799,-2.0,4.0,0.7498954602827586,0.08650279662289206,0.6003133520805053,0.9041476554801077,0.7503809727816076,0.08978027014833218,0.5997787023114004,0.9027345908422204,0.749848208543877,0.08849472713937874,0.6007597328371038,0.9001975426277365,0.1075,0.1135644090373388,0.0,0.625
18,0,0.32056135724730644,0.08649775487130758,0.14245038720183165,0.5776459303769051,-2.5352545710107743,0.38379635155051833,-3.4301984511926733,-1.372305097313136,0.08712665578202984,0.029882683192356835,0.04105125348777204,0.2102252017782782,-0.02,0.4894895300208167,-3.0,3.0,0.7499204602827586,0.0865119352559558,0.6003133520805053,0.9031476554801077,0.7504059727816076,0.08979866563543436,0.5997787023114004,0.9027345908422204,0.7498732085438771,0.0885135497636258,0.6007597328371038,0.9017315131995429,0.08,0.08930285549745876,0.0,0.375
19,0,0.3205407692511497,0.08659149841674817,0.14245038720183165,0.5803008927201845,-2.493774422995401,0.39354770057489774,-3.314074301649238,-1.2434418783643428,0.09028967080235266,0.03115718378432235,0.044740586362259825,0.23159907081234793,-0.02,0.4632493928760188,-3.0,2.0,0.7499004602827586,0.08652406387962235,0.6003133520805053,0.9027901495237427,0.7503859727816077,0.08982005389693469,0.5997787023114004,0.9047345908422204,0.7498532085438769,0.0885366631588173,0.6007597328371038,0.9017315131995429,0.105,0.10820986553914573,0.0,0.5
20,0,0.32051931115800075,0.08667317147898114,0.14245038720183165,0.5803008927201845,-2.546672755367997,0.4004764869570155,-3.4301984511926733,-1.3867696032341827,0.08668410571051123,0.030345719086555593,0.04105125348777204,0.20792473238161538,-0.02,0.3994996871087636,-3.0,2.0,0.7498804602827586,0.0865599010193403,0.6003133520805053,0.9021476554801077,0.7503659727816077,0.08983819451744811,0.5997787023114004,0.9047345908422204,0.749833208543877,0.08853731052988055,0.6007597328371038,0.9031975426277365,0.0775,0.09646890690787369,0.0,0.5
21,0,0.32048436022092974,0.08665108207472853,0.14245038720183165,0.5751825991914543,-2.4946250591162813,0.401787928555085,-3.314074301649238,-1.1480466148593105,0.09043811011243567,0.03212245698080978,0.044740586362259825,0.24843759709349506,-0.01,0.3740320841853009,-2.0,2.0,0.7498604602827587,0.0865503283883597,0.6003133520805053,0.9021476554801077,0.7503459727816076,0.0898343109465947,0.5997787023114004,0.9047345908422204,0.749813208543877,0.08854656635592874,0.6007597328371038,0.9031975426277365,0.1025,0.10251524276906337,0.0,0.5
22,0,0.32046040558330524,0.08661486580705847,0.14245038720183165,0.5751825991914543,-2.555658377666779,0.399022860894181,-3.4301984511926733,-1.3867696032341827,0.0860631359213596,0.03055451957035747,0.04105125348777204,0.20792473238161538,-0.02,0.38026306683663086,-2.0,2.0,0.7498504602827586,0.08653289407206809,0.6003133520805053,0.9037901495237427,0.7503359727816077,0.08983227451922217,0.5997787023114004,0.9047345908422204,0.7498032085438769,0.08852925353331807,0.6007597328371038,0.9031975426277365,0.0725,0.0921615429558338,0.0,0.375
23,0,0.3204319615403089,0.08665966217416839,0.14245038720183165,0.5751825991914543,-2.5267096538387643,0.3933538436779012,-3.4301984511926733,-1.1992696032341827,0.087930115501324,0.03052918390454734,0.04105125348777204,0.23928912375304132,0.02,0.4411349000022555,-2.0,3.0,0.7498304602827587,0.08652478225890042,0.6003133520805053,0.9047901495237427,0.7503159727816076,0.08985973685408967,0.5997787023114004,0.9057345908422204,0.749783208543877,0.0885313296601822,0.6007597328371038,0.9031975426277365,0.0875,0.10038986502630631,0.0,0.5
24,0,0.32047268920813016,0.0867227554549278,0.14245038720183165,0.5751825991914543,-2.486234243167479,0.3979962393700561,-3.2559285018090867,-1.138972060443936,0.09097452906978504,0.032232134970136335,0.046743293963451095,0.2500840505043229,-0.05,0.5454356057317857,-2.0,3.0,0.7498504602827586,0.08653169339869239,0.6003133520805053,0.9037901495237427,0.7503359727816077,0.08986371792519114,0.5997787023114004,0.9087345908422204,0.7498032085438769,0.08854774775509512,0.6007597328371038,0.9031975426277365,0.11,0.1114955156048888,0.0,0.5
25,0,0.3203932368909524,0.0867314468390003,0.14245038720183165,0.5772778022532078,-2.5318645524361902,0.38713032921573987,-3.314074301649238,-1.1908887909871688,0.08737769877996991,0.029299013486475147,0.044740586362259825,0.2407690137585147,-0.035,0.4730486232936314,-3.0,2.0,0.7498004602827586,0.08656174028630093,0.6003133520805053,0.9021476554801077,0.7502859727816077,0.08986860543947853,0.5997787023114004,0.9097345908422204,0.7497532085438771,0.08854093408027776,0.6007597328371038,0.9017315131995429,0.085,0.09942019412574087,0.0,0.375
26,0,0.32032554334409186,0.08665373939206605,0.14245038720183165,0.5751825991914543,-2.4871353266236325,0.4079131062519614,-3.297966031382012,-1.2013589765280814,0.09111397551666446,0.032525501766753465,0.04528462198441924,0.23892121485382392,-0.005,0.6123520229410531,-3.0,4.0,0.7497654602827586,0.08654474794615878,0.6003133520805053,0.9021476554801077,0.7502509727816077,0.08986835715437991,0.5997787023114004,0.9077345908422204,0.749718208543877,0.0885213919367478,0.6007597328371038,0.9027315131995429,0.11,0.11184531729133768,0.0,0.5
27,0,0.3203035067568421,0.08655665321518315,0.14245038720183165,0.5751825991914543,-2.5419109729726315,0.37621161697331484,-3.297966031382012,-1.1809418783643428,0.08647354049893144,0.02898777986150677,0.04528462198441924,0.24253405740067474,-0.025,0.4235268586524354,-3.0,2.0,0.7497604602827586,0.08648309994883575,0.6003133520805053,0.9021476554801077,0.7502459727816077,0.08985376624951348,0.5997787023114004,0.9047345908422204,0.749713208543877,0.08853241650134018,0.6007597328371038,0.9037315131995429,0.0775,0.0888819441731559,0.0,0.375
28,0,0.3202531255517156,0.08651032640397725,0.14245038720183165,0.5751825991914543,-2.519612497793138,0.4003429131733779,-3.314074301649238,-1.2434418783643428,0.08866059551710642,0.03202936885522466,0.044740586362259825,0.23159907081234793,-0.035,0.4168632869418942,-2.0,2.0,0.7497354602827586,0.08648029248857345,0.6003133520805053,0.9031476554801077,0.7502209727816077,0.08984175770775558,0.5997787023114004,0.9047345908422204,0.749688208543877,0.0885072932068999,0.6007597328371038,0.9037315131995429,0.09,0.09775607398008575,0.0,0.375
29,0,0.3201949467516589,0.08649731027511026,0.14245038720183165,0.5751825991914543,-2.5504702129933645,0.3890654453430115,-3.4301984511926733,-1.26273840529924,0.08615617191238843,0.029518197219282068,0.04105125348777204,0.22829782269600477,-0.02,0.36000000000000004,-3.0,2.0,0.7497004602827586,0.08647800627795942,0.6003133520805053,0.9031476554801077,0.7501859727816077,0.08987885397607588,0.5997787023114004,0.9047345908422204,0.749653208543877,0.08848065265990745,0.6007597328371038,0.9037315131995429,0.075,0.09185586535436918,0.0,0.375
30,0,0.3201536994615162,0.08644314808724217,0.14245038720183165,0.5751825991914543,-2.5562602021539353,0.38440661171682305,-3.3049665849817944,-1.4039431602771733,0.08562464928885129,0.028530817824161978,0.045047186672860715,0.2052192255914833,-0.055,0.4324060591619872,-3.0,2.0,0.7496804602827587,0.08645704116029365,0.6003133520805053,0.9021476554801077,0.7501659727816077,0.0898839958308249,0.5997787023114004,0.9047345908422204,0.749633208543877,0.08846223575403371,0.6007597328371038,0.9037315131995429,0.07,0.08257572282456872,0.0,0.5
31,0,0.3200449356311866,0.08635661280123012,0.14245038720183165,0.5751825991914543,-2.4885702574752537,0.40941693730402307,-3.2926328081532885,-1.2434418783643428,0.0910965284872082,0.033139959618725505,0.045466545902094216,0.23159907081234793,-0.07,0.5000999900019995,-3.0,2.0,0.7496254602827586,0.08641876357723087,0.6003133520805053,0.9021476554801077,0.7501109727816077,0.08985679844133969,0.5997787023114004,0.9047345908422204,0.749578208543877,0.08844637097850719,0.6007597328371038,0.9037315131995429,0.105,0.09956153875869939,0.0,0.5
32,0,0.3199158782639162,0.08626857376029884,0.14245038720183165,0.5751825991914543,-2.5087739869443353,0.393931910261353,-3.4301984511926733,-1.26273840529924,0.08919564539630363,0.03076380411468413,0.04105125348777204,0.22829782269600477,-0.06,0.5063595560468865,-3.0,2.0,0.7495554602827587,0.08641812095461392,0.5993133520805053,0.9011476554801077,0.7500409727816078,0.08984512862561382,0.5997787023114004,0.9047345908422204,0.749508208543877,0.08841103382066919,0.6007597328371038,0.9037315131995429,0.0975,0.10357666242933299,0.0,0.5
33,0,0.3198189073575711,0.08627576410633339,0.14245038720183165,0.5778299942946986,-2.4563493705697157,0.3770749078761063,-3.3048204954374727,-1.3611592527506842,0.09263097307681573,0.030381218311117494,0.045052125780503154,0.2120114383558144,-0.055,0.5262841437854651,-3.0,2.0,0.7494954602827586,0.08646427587334252,0.5993133520805053,0.9007901495237427,0.7499809727816077,0.08982787227752446,0.5997787023114004,0.9047345908422204,0.749448208543877,0.08840540103216023,0.6007597328371038,0.9037315131995429,0.1275,0.11521718621802912,0.0,0.5
34,0,0.3197102409311697,0.08616920355106054,0.140604250503969,0.5778299942946986,-2.513971536275321,0.3978358458623089,-3.437582997984124,-1.1886800228212056,0.08892835895909583,0.03088565492026716,0.04082991299739301,0.24116014479826778,-0.075,0.4841229182759271,-4.0,1.0,0.7494404602827587,0.08642583952233193,0.5993133520805053,0.9007901495237427,0.7499259727816078,0.08982667172900545,0.5997787023114004,0.9047345908422204,0.749393208543877,0.08837022966632403,0.6007597328371038,0.9037315131995429,0.0925,0.09498355120756435,0.0,0.375
35,0,0.3195736766121268,0.08607198697611067,0.13877611516508487,0.5778299942946986,-2.504830293551493,0.396868994505347,-3.3048204954374727,-1.3665417248383562,0.08955895298959604,0.03103860057665202,0.045052125780503154,0.21114736588664387,-0.04,0.4619523784980439,-2.0,2.0,0.7493654602827585,0.08639573164490531,0.5983133520805053,0.9007901495237427,0.7498509727816076,0.08982642689932788,0.5997787023114004,0.9047345908422204,0.749318208543877,0.08835988383196595,0.6007597328371038,0.9037315131995429,0.0975,0.09695359714832658,0.0,0.5
36,0,0.3194991601849908,0.08601705507935785,0.13877611516508487,0.5778299942946986,-2.4916908592600366,0.3959010927335166,-3.314074301649238,-1.1886800228212056,0.09053625683285943,0.03198791706788639,0.044740586362259825,0.24116014479826778,-0.035,0.44584190022921805,-3.0,2.0,0.7493254602827587,0.08636918192283839,0.5963133520805053,0.9007901495237427,0.7498109727816076,0.08982526186601497,0.5997787023114004,0.9037345908422204,0.7492782085438771,0.08835359835232406,0.5997597328371038,0.9047315131995429,0.1025,0.09375833296299589,0.0,0.375
37,0,0.31944388929713946,0.08603018868118044,0.13877611516508487,0.5778299942946986,-2.5450369428114423,0.40400264631093685,-3.4448955393396608,-1.2419699667034796,0.08692270376371512,0.03131689950945365,0.04061223592671233,0.23185233796050536,-0.005,0.46365396579777035,-3.0,2.0,0.7492904602827586,0.08636451050956843,0.5953133520805053,0.9007901495237427,0.7497759727816077,0.08984521542968249,0.5997787023114004,0.9037345908422204,0.749243208543877,0.08835581095268515,0.5997597328371038,0.9057315131995429,0.08,0.09645270861930214,0.0,0.375
38,0,0.3194460291867006,0.08608517172862652,0.13877611516508487,0.5778299942946986,-2.5144033832531973,0.37262899339716793,-3.3049665849817944,-1.3012946953769844,0.08834583173751541,0.029434790318632584,0.045047186672860715,0.22180773045763502,-0.02,0.45232731511594565,-3.0,2.0,0.7492854602827586,0.08640549181166546,0.5923133520805053,0.9007901495237427,0.7497709727816076,0.0898223468214063,0.5997787023114004,0.9037345908422204,0.749238208543877,0.08838875369076207,0.5997597328371038,0.9057315131995429,0.095,0.10135025900312244,0.0,0.5
39,0,0.3194134257770569,0.08607833730405531,0.13877611516508487,0.5751825991914543,-2.537033796891772,0.40093756570132494,-3.4448955393396608,-1.253843935024475,0.0873831261906742,0.03112110889232724,0.04061223592671233,0.22981509015673363,-0.06,0.3954743986657038,-3.0,1.0,0.7492654602827586,0.08644716814420182,0.5893133520805053,0.9007901495237427,0.7497509727816076,0.08980073494979016,0.5997787023114004,0.9037345908422204,0.749218208543877,0.08837667478053851,0.5997597328371038,0.9057315131995429,0.0825,0.09349130975657577,0.0,0.375
40,0,0.3193092903125045,0.08603697622122418,0.13877611516508487,0.5699151038236564,-2.523075338749982,0.4016564915167479,-3.4448955393396608,-1.2203395847053744,0.08838002955436497,0.031370443022990906,0.04061223592671233,0.23559792853915398,-0.05,0.4330127018922193,-2.0,3.0,0.7492054602827587,0.08644568077566633,0.5873133520805053,0.9007901495237427,0.7496909727816076,0.08978807829863389,0.5995120642419011,0.9037345908422204,0.749158208543877,0.08837857692826909,0.5997597328371038,0.9057315131995429,0.0875,0.08970437559004578,0.0,0.375
41,0,0.3192177784203156,0.08596478055176071,0.13877611516508487,0.5656514669925947,-2.5200038863187375,0.3966138830413874,-3.4448955393396608,-1.1748941320296211,0.08849751628776009,0.031345783305379404,0.04061223592671233,0.2436117716286659,-0.045,0.397460689880144,-3.0,2.0,0.7491554602827586,0.08644199553380714,0.5853133520805053,0.9007901495237427,0.7496409727816077,0.08979722802313089,0.5985120642419011,0.9027345908422204,0.7491082085438769,0.08834310844051653,0.6001200742975046,0.9057315131995429,0.0925,0.1001873245475694,0.0,0.375
42,0,0.3191431565038303,0.08595036248997402,0.13877611516508487,0.5656514669925947,-2.5262398739846788,0.39147201584798524,-3.4448955393396608,-1.1794699667034796,0.08790267072549372,0.030443895892637917,0.04061223592671233,0.2427960359062861,-0.015,0.48453586038599866,-3.0,2.0,0.7491104602827586,0.08644527512882334,0.5863133520805053,0.9007901495237427,0.7495959727816077,0.0898114164386397,0.5985120642419011,0.9027345908422204,0.749063208543877,0.0883355927552299,0.6001200742975046,0.9057315131995429,0.09,0.10051430246487313,0.0,0.375
43,0,0.31912712882814936,0.08600709793272418,0.13968794001066895,0.5656514669925947,-2.4731789846874026,0.3985680721869644,-3.2653208043283364,-1.2373941320296211,0.09191336006812416,0.03198127878583986,0.04641243902136134,0.23264100145579297,-0.05,0.507444578254611,-3.0,2.0,0.7490954602827585,0.08648936792375612,0.5863133520805053,0.9007901495237427,0.7495809727816076,0.08982384932687111,0.5985120642419011,0.9027345908422204,0.749048208543877,0.08832202191991784,0.6001200742975046,0.9057315131995429,0.1175,0.10835416466384667,0.0,0.5
44,0,0.3190313861051683,0.0859179203213955,0.13877611516508487,0.5656514669925947,-2.527311955579327,0.3874881658754956,-3.309120192548527,-1.2373941320296211,0.08778240498999042,0.030400575586818263,0.04490703849957481,0.23264100145579297,-0.06,0.4431703961232068,-3.0,2.0,0.7490454602827586,0.08646850751095563,0.5863133520805053,0.9003439812319609,0.7495309727816077,0.0897965891943057,0.5985120642419011,0.9027345908422204,0.748998208543877,0.08831934906020303,0.6011200742975046,0.9057315131995429,0.09,0.10128857289941447,0.0,0.5
45,0,0.31892573610261604,0.08589349983218329,0.13877611516508487,0.5656514669925947,-2.542422055589536,0.3997259237975205,-3.4448955393396608,-1.2638589765280814,0.08701847454533576,0.03132217400382252,0.04061223592671233,0.22810720318153943,-0.035,0.44584190022921805,-3.0,3.0,0.7489854602827586,0.08646968144258275,0.5863133520805053,0.9007901495237427,0.7494709727816077,0.0898016725483248,0.5985120642419011,0.9027345908422204,0.7489382085438769,0.08828659495605864,0.6011200742975046,0.9047315131995429,0.08,0.09017344398435717,0.0,0.375
46,0,0.3188580295847809,0.08584847472256531,0.13877611516508487,0.5656514669925947,-2.5330053816608764,0.38809543452149464,-3.309120192548527,-1.2516728608594927,0.08742379942456587,0.03092301486122184,0.04490703849957481,0.23018658601000433,-0.045,0.403701622488689,-5.0,2.0,0.7489504602827586,0.08644654053327383,0.5863133520805053,0.9007901495237427,0.7494359727816077,0.08978822206837946,0.5985120642419011,0.9027345908422204,0.7489032085438769,0.08827590584645187,0.6011200742975046,0.9047315131995429,0.0875,0.10038986502630631,0.0,0.625
47,0,0.31878117564287706,0.08583239339598583,0.13877611516508487,0.5656514669925947,-2.525812797428492,0.38946075834266,-3.4448955393396608,-1.2419699667034796,0.08793819033593124,0.031023377237423953,0.04061223592671233,0.23185233796050536,-0.05,0.37080992435478316,-3.0,1.0,0.7489054602827586,0.08643549081149601,0.5863133520805053,0.9007901495237427,0.7493909727816077,0.08977673829259115,0.5975887922121785,0.9027345908422204,0.7488582085438771,0.08829267192466424,0.6011200742975046,0.9047315131995429,0.09,0.0981548521470029,0.0,0.5
48,0,0.3186925522306978,0.08580472874876995,0.13877611516508487,0.5656514669925947,-2.5424172910772085,0.39621397420919574,-3.309120192548527,-1.1794699667034796,0.08691489611911614,0.030854496929178882,0.04490703849957481,0.2427960359062861,-0.06,0.4487761134463375,-3.0,2.0,0.7488554602827585,0.08643751015231561,0.5863133520805053,0.9007901495237427,0.7493409727816076,0.08975123008850718,0.5975887922121785,0.9027345908422204,0.7488082085438771,0.08829462298843674,0.6011200742975046,0.9047315131995429,0.0825,0.09677615925422954,0.0,0.5
49,0,0.3185713126576382,0.08566012430835845,0.13877611516508487,0.5656514669925947,-2.510714749369447,0.40564698771305513,-3.4448955393396608,-1.2516728608594927,0.08936307890091476,0.03179847874906435,0.04061223592671233,0.23018658601000433,-0.04,0.44542114902640173,-3.0,2.0,0.7487954602827586,0.08643648496989906,0.5863133520805053,0.9007901495237427,0.7492809727816077,0.08971765024794613,0.5965887922121785,0.9027345908422204,0.748748208543877,0.08823584965376251,0.6011200742975046,0.9047315131995429,0.1,0.10606601717798213,0.0,0.5
