epoch,mean_Lambda_mean,Lambda_total_mean_std,Lambda_total_mean_min,Lambda_total_mean_max,Drive_Raw_mean_mean,Drive_Raw_mean_std,Drive_Raw_mean_min,Drive_Raw_mean_max,mean_p_act_mean,p_act_mean_std,p_act_mean_min,p_act_mean_max,psi_global_mean,Psi_local_mean_std,Psi_local_mean_min,Psi_local_mean_max,mean_v_mean,b_i_v_mean_std,b_i_v_mean_min,b_i_v_mean_max,mean_u_mean,b_i_u_mean_std,b_i_u_mean_min,b_i_u_mean_max,mean_r_mean,b_i_r_mean_std,b_i_r_mean_min,b_i_r_mean_max,rho_mean,rho_std,Local_Density_mean_min,Local_Density_mean_max,run_id,f_variant,scale
0,0.6740672377585413,0.0006921376658247426,0.6728208752585414,0.6753471252585413,-0.8682435489658347,0.009097720014077446,-0.9256496239658347,-0.8520264989658348,0.3058757950025705,0.001700670853331589,0.29566371712543715,0.3090750989524873,-0.020625,0.06726166771976773,-0.1,0.49,0.7501748298517049,0.000692137665824717,0.7489284673517049,0.7514547173517049,0.7483901872562103,0.0006921376658246928,0.7471438247562102,0.7496700747562103,0.7508448360244613,0.0006921376658246747,0.7495984735244612,0.7521247235244612,0.3069125,0.022614017369004938,0.27375,0.495625,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
1,0.6665109440085414,0.0035398904259478035,0.6603908752585412,0.6727946252585413,-0.8997343489658347,0.017303638662023824,-0.9370727489658348,-0.8563746239658347,0.29987322855661774,0.003300354423321648,0.2928072132487774,0.3079990684291764,-0.03100625,0.038599320490045316,-0.1375,0.10875,0.7426185361017049,0.003539890425947819,0.7364984673517049,0.748902217351705,0.7408263487259121,0.0035481754409037456,0.7346923465002568,0.7471175747562103,0.7432787078201408,0.003550176796527872,0.7371423238675361,0.7495722235244613,0.2999140625,0.011924709532192433,0.26125,0.33875,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
2,0.6526383927585413,0.004676900277719605,0.6439533752585413,0.6603921252585413,-0.9616243977158347,0.02225159063174502,-1.0116771239658349,-0.9084321239658348,0.2882716769518518,0.004141858462305277,0.27896852776076353,0.29830765681552973,-0.0329475,0.04163653829742318,-0.12875,0.10625,0.7287459848517048,0.004676900277719609,0.7200609673517049,0.7364997173517049,0.7269398640002568,0.0046769002777195985,0.7182548465002567,0.7346935965002568,0.7293793608865758,0.004679795021672027,0.7206920747034488,0.737143573867536,0.28707875,0.012023022116303305,0.24625,0.319375,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
3,0.6349744052585413,0.005238394019320491,0.6255996252585413,0.6439696252585414,-1.040274097715835,0.02429997685658552,-1.0972746239658349,-0.9869171239658349,0.27382676526703476,0.00437820152865776,0.26380991211160476,0.28358768270258816,-0.03667,0.03938870765309725,-0.135,0.1175,0.7110802489218344,0.005239339256499961,0.7017046685068169,0.7200772173517049,0.7092758765002568,0.005238394019320442,0.6999010965002568,0.7182710965002568,0.7117131047034488,0.005238394019320456,0.7023383247034488,0.7207083247034488,0.27342875,0.011610137608058574,0.241875,0.315625,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
4,0.6153205652585413,0.006112683325371192,0.6052096252585413,0.6255833752585412,-1.129069770215835,0.028719288557134487,-1.1978752489658349,-1.071758998965835,0.25809122252862676,0.00500949087045106,0.24636126568134945,0.2681713234498354,-0.0408375,0.03613144657515425,-0.16375,0.055,0.6914256085068169,0.006112683325371283,0.6813146685068169,0.7016884185068168,0.6896220365002568,0.0061126833253712124,0.6795110965002568,0.6998848465002567,0.6920592647034488,0.0061126833253712445,0.6819483247034488,0.7023220747034489,0.25836000000000003,0.01136131579056693,0.229375,0.291875,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
5,0.5956404727585413,0.006086331420296377,0.5846933752585413,0.6051646252585412,-1.219988421465835,0.029516244729686305,-1.287799623965835,-1.153232123965835,0.24262354268421946,0.004909635208396189,0.23147998495780545,0.2537514041697016,-0.04097,0.035881877295320996,-0.13125,0.05875,0.6717407007459848,0.006089617965007954,0.6607876349252859,0.6812696685068168,0.6699405349700903,0.006087533754556907,0.6589893787870605,0.6794660965002568,0.6723773838350947,0.006088493958539499,0.6614262691897116,0.6819033247034488,0.242585,0.011653070436636138,0.2125,0.285625,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
6,0.5742193102585412,0.006007706648370211,0.5640021252585412,0.5846796252585412,-1.3200636964658352,0.030335840351829294,-1.391002748965835,-1.2596508739658352,0.22617916391785042,0.004874569347595255,0.2156172478134497,0.23588010534548495,-0.0414825,0.03518673801041562,-0.135,0.09625,0.650303379437181,0.006009510469700666,0.6400848427804968,0.660773884925286,0.6485055737870605,0.006009108194561084,0.6382875037870605,0.6589756287870605,0.6509522041897117,0.006007706648370222,0.6407350191897117,0.6614125191897117,0.22622499999999998,0.011052995631268906,0.19625,0.26375,flight6_probe2_starvation_FLR_40x40,F_LR,40x40
