run_id,Tick,Metric,mean,sd,min,p01,p05,p25,median,p75,p95,p99,max
flight6_probe3_fusion_residual_40x40,2500,Drive_Raw,-2.830621175317654,0.3289531249599065,-3.551776420910161,-3.4416604432534994,-3.3364902585853367,-3.0632602612372417,-2.8623779062552788,-2.6269116654542275,-2.2427349990369736,-1.9330831823352246,-1.6678111888925784
flight6_probe3_fusion_residual_40x40,2500,p_act,0.06776608235301364,0.019497731964478876,0.03759565300682325,0.04070835329509065,0.043996951027311854,0.05420194946327736,0.0635045539032714,0.07675215360535677,0.1050181972514368,0.1351456362915317,0.16712906018779777
flight6_probe3_fusion_residual_40x40,2500,Psi_local,0.0125,0.3498860709776328,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
flight6_probe3_fusion_residual_40x40,2500,b_i_v,0.7085959673517048,0.08468176087484623,0.5145962642200699,0.5469405398595019,0.5756947463464315,0.6380884503509525,0.7109525156411454,0.7795702201743033,0.8381729659614681,0.8666471153152386,0.9223540800871081
flight6_probe3_fusion_residual_40x40,2500,b_i_u,0.7068113247562101,0.08492436886814592,0.511717439415524,0.5475139668791258,0.5767419209193362,0.6365605739247643,0.7036955826807345,0.7765277002042471,0.8438682880018828,0.8734953084247754,0.9069183666943421
flight6_probe3_fusion_residual_40x40,2500,b_i_r,0.7092659735244612,0.08616733127901928,0.5296526758788671,0.5539724531094947,0.5759894558983922,0.6343103858565504,0.7070358102247152,0.7843937956353703,0.8426170853351446,0.8672927476185389,0.9030354959190349
flight6_probe3_fusion_residual_40x40,2500,Local_Density,0.066875,0.08696960213091269,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.375,0.5
flight6_probe3_fusion_residual_40x40,2999,Lambda_total,0.24464952271178572,0.06451846769875279,0.09247132039662562,0.12764910675616709,0.15089430984520671,0.19799042852051246,0.23994939987004654,0.28145455645249295,0.36490060692959225,0.42215009160816475,0.5374850080674143
flight6_probe3_fusion_residual_40x40,2999,Drive_Raw,-2.896480034152857,0.3107569844238051,-3.5985079818604055,-3.4767884381412117,-3.359674460583586,-3.126551216326262,-2.9282953012983626,-2.697851872888081,-2.3397040274795673,-2.0833542994416265,-1.786468619876863
flight6_probe3_fusion_residual_40x40,2999,p_act,0.06402142479693816,0.017025404205395882,0.03636929212973319,0.0396801355187594,0.043243988632903754,0.05160498288722297,0.06026469511446461,0.07246926180304096,0.09700877225429963,0.11961801434159718,0.15207116467991733
flight6_probe3_fusion_residual_40x40,2999,Psi_local,-0.02375,0.3309144568254537,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
flight6_probe3_fusion_residual_40x40,2999,b_i_v,0.701908467351705,0.08422551045717849,0.5115962642200699,0.5419498149520038,0.568419790104359,0.6332305479814725,0.703462193305848,0.7738951806539502,0.832316306696908,0.8609051305326473,0.9183540800871081
flight6_probe3_fusion_residual_40x40,2999,b_i_u,0.7001238247562103,0.08467593440298171,0.49923318277410056,0.5356765414713659,0.5706211157302863,0.6314727107867261,0.696449396817794,0.769550205958917,0.8348609399794618,0.8638119308670384,0.9059183666943421
flight6_probe3_fusion_residual_40x40,2999,b_i_r,0.7025784735244612,0.08599235966326488,0.5274982887196812,0.5457721441158541,0.5697112328375007,0.627706681986892,0.6988874878101574,0.7782110689824562,0.8375224893680876,0.8628778756693759,0.8933047488516797
flight6_probe3_fusion_residual_40x40,2999,Local_Density,0.054375,0.08122970232825989,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.25,0.375
