run_id,Tick,Moran_I_Psi,Moran_I_Act,same_sign_share,pos_largest,pos_mean_size,pos_total_cells,neg_largest,neg_mean_size,neg_total_cells
flight6_probe3_fusion_residual_40x40,0,0.25132720018465393,0.008016893177660765,0.8577208361429535,45,5.328,666,6,1.3125,84
flight6_probe3_fusion_residual_40x40,100,0.11081159501680099,0.0022078804347826025,0.8840579710144928,5,1.4444444444444444,52,4,1.2950819672131149,79
flight6_probe3_fusion_residual_40x40,500,0.1424201138424761,-0.013698630136986278,0.9032258064516129,4,1.3658536585365855,56,4,1.3968253968253967,88
flight6_probe3_fusion_residual_40x40,1000,0.09588155064047585,0.013513513513513502,0.9411764705882353,3,1.4848484848484849,49,3,1.2641509433962264,67
flight6_probe3_fusion_residual_40x40,1500,0.14895451605949558,0.0028981298289558924,0.8426966292134831,5,1.6428571428571428,69,2,1.2363636363636363,68
flight6_probe3_fusion_residual_40x40,2000,0.0762054299608226,-0.005244755244755216,0.851063829787234,3,1.2307692307692308,48,2,1.0731707317073171,44
flight6_probe3_fusion_residual_40x40,2500,0.0970625798212005,-0.00045615060145251594,0.8813559322033898,2,1.2456140350877194,71,2,1.2195121951219512,50
flight6_probe3_fusion_residual_40x40,2999,0.07908451005868161,-0.024726091630641128,0.8596491228070176,2,1.1891891891891893,44,2,1.1475409836065573,70
