run_id,Tick,Metric,mean,sd,min,p01,p05,p25,median,p75,p95,p99,max
flight6_probe3_fusion_residual_20x20,0,Lambda_total,0.3192018294418844,0.08619278420031622,0.14245038720183165,0.17590957468284393,0.19661685913601373,0.25632017534731094,0.31135288247943843,0.3760102398125564,0.4896034653719139,0.5513093532158695,0.5910123661812856
flight6_probe3_fusion_residual_20x20,0,Drive_Raw,-2.3319426822324623,0.4017437297702048,-3.841930788412582,-3.2184665784305753,-2.933745348884132,-2.6010200840849746,-2.379560380662717,-2.075684189587035,-1.6327186028568363,-1.3820532201526425,-1.1872732169813198
flight6_probe3_fusion_residual_20x20,0,p_act,0.10296359721994001,0.03500142422572336,0.030791596100979146,0.048095965421698486,0.060005500527426085,0.07838209585608794,0.09389780733269426,0.12036797953344092,0.17182369736554592,0.20867284508725634,0.24140950368081113
flight6_probe3_fusion_residual_20x20,0,Psi_local,1.18,2.08529882221826,-5.0,-3.01,-1.0,-0.0,0.0,3.0,5.0,6.0,8.0
flight6_probe3_fusion_residual_20x20,0,b_i_v,0.7491304602827585,0.08659587964347673,0.6013133520805053,0.6056995824435077,0.61624597679403,0.6749035347650623,0.7442148775840078,0.8223506931108033,0.887292796404885,0.8969961137586103,0.8997274220415777
flight6_probe3_fusion_residual_20x20,0,b_i_u,0.7496159727816079,0.08992891632451876,0.6002637759408663,0.6041221023641371,0.6103913397968084,0.6739554087534111,0.7527978097091038,0.8306043480981061,0.8866494565011814,0.8976458595693947,0.8997345908422204
flight6_probe3_fusion_residual_20x20,0,b_i_r,0.7490832085438771,0.08854575358613659,0.6014581541576042,0.6046968345243912,0.6190933347555115,0.6711880567223053,0.7405362522015124,0.8280907374978644,0.8863647893307512,0.8954206231951128,0.897768184308253
flight6_probe3_fusion_residual_20x20,0,Local_Density,0.4975,0.16696089317449178,0.125,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
flight6_probe3_fusion_residual_20x20,100,Lambda_total,0.3164711398557278,0.08495364263795968,0.13877611516508487,0.17465763440447696,0.19463159544076689,0.2529434038885367,0.30804641341331995,0.3693382093373354,0.4802478109319175,0.545035759565626,0.5645075083241301
flight6_probe3_fusion_residual_20x20,100,Drive_Raw,-2.510677940577089,0.38335893613703215,-3.4448955393396608,-3.271668716451561,-3.0858713161882028,-2.7865844242178133,-2.522559776880699,-2.2559044858183777,-1.8608811331045285,-1.5315662074525564,-1.289882859900863
flight6_probe3_fusion_residual_20x20,100,p_act,0.0887589113867317,0.02917408507057635,0.04061223592671233,0.046190472445848826,0.05325724377747092,0.06747294203144832,0.08354879688628261,0.10389301500430859,0.14325528964146172,0.18598704505817887,0.22371391227296025
flight6_probe3_fusion_residual_20x20,100,Psi_local,0.035,0.4943540885967068,-2.0,-1.0,-0.04999999999999716,0.0,0.0,0.0,1.0,2.0,4.0
flight6_probe3_fusion_residual_20x20,100,b_i_v,0.7475904602827587,0.08638318695622726,0.5833133520805053,0.6028347380282643,0.6161164808125946,0.6731101340821016,0.7438904607378347,0.8227801412152158,0.8852504000810565,0.8971660130309037,0.9044065986186649
flight6_probe3_fusion_residual_20x20,100,b_i_u,0.7480759727816078,0.08989666256920711,0.5955120642419011,0.6005121596380846,0.6081769708152066,0.6724723649358162,0.751318550923281,0.8300412127411421,0.8841756365324654,0.8944568497433819,0.9017345908422204
flight6_probe3_fusion_residual_20x20,100,b_i_r,0.7475432085438771,0.08811521187667343,0.5992460061324149,0.603119165830857,0.6177103667671485,0.6706428846052181,0.741378143301592,0.8255407795430805,0.8825160911073432,0.8978784030006604,0.9122949622365637
flight6_probe3_fusion_residual_20x20,100,Local_Density,0.1075,0.11507598013055338,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.5,0.625
flight6_probe3_fusion_residual_20x20,500,Lambda_total,0.30197245865758277,0.07879419191428201,0.1325177107956414,0.16127335346652563,0.1849860278937077,0.24277882334883394,0.2928691726038543,0.3510054471043633,0.44259057865772433,0.49637941352532405,0.5474166746684486
flight6_probe3_fusion_residual_20x20,500,Drive_Raw,-2.633047665369669,0.3712765995149758,-3.394896065597159,-3.289685276115407,-3.195130966562062,-2.9079592199609205,-2.663256075117595,-2.4150473979999916,-1.9166575991513528,-1.6397249660152262,-1.4978333013262057
flight6_probe3_fusion_residual_20x20,500,p_act,0.08023892742872427,0.026348759889288986,0.04213080301363933,0.04556747764459176,0.04895590794844632,0.06124391322999938,0.074524940225621,0.09121215547124327,0.13695248203481633,0.1708775851705244,0.19092141259607712
flight6_probe3_fusion_residual_20x20,500,Psi_local,-0.065,0.40146973094139415,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0
flight6_probe3_fusion_residual_20x20,500,b_i_v,0.7391554602827586,0.0849287679917946,0.5723133520805053,0.5917307446532253,0.6141193479800177,0.6703677670098716,0.735718968945591,0.8097623593411116,0.8716731248926174,0.8923470319606427,0.9154416404630885
flight6_probe3_fusion_residual_20x20,500,b_i_u,0.7396409727816078,0.08932520400100308,0.5817787023114004,0.5884198204955844,0.6015925449752227,0.6637811534516922,0.7394249058318731,0.8170540553131471,0.8776027472232941,0.8924851037494612,0.9082369367026359
flight6_probe3_fusion_residual_20x20,500,b_i_r,0.739108208543877,0.08745110187519681,0.5820292276327433,0.5927262315301506,0.6085522847013409,0.662712747495348,0.7362001231965333,0.8157458075555234,0.873572899173223,0.8902435869989672,0.9102949622365637
flight6_probe3_fusion_residual_20x20,500,Local_Density,0.0725,0.09683267225497859,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.375,0.5
