run_id,window_start,window_end,W,steady_state_candidate,rho_mean,rho_sd,rho_cv,rho_min,rho_max,rho_range_over_mean,slope,relative_drift,Psi_meanI_state,Psi_meanI_state_z,Psi_meanI_state_null_E,Psi_meanI_state_null_SD,Psi_persistence_I,Psi_persistence_I_z,Psi_persistence_I_null_E,Psi_persistence_I_null_SD,P_mean,P_std,P_min,P_max,P_q25,P_q50,P_q75,share_P_gt_0.5,share_P_gt_0.8,share_P_gt_0.95,largest_component_P_gt_0.8
flight6_probe1_overcrowding_20x20,1500,1999,500,False,0.07242000000000001,0.01302377057537486,0.17983665527996212,0.04,0.1125,1.0011046672190003,-7.559790239160955e-06,0.05219407787324602,-0.003455302961715336,-1.1064485491289973,-0.0022722801640070295,0.001069207238456401,0.0012763337931315628,0.06367852273529041,-0.00018970198053291663,0.0230224526369549,0.07242,0.02077940326380909,0.032,0.168,0.058,0.07,0.084,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,1750,2249,500,False,0.069685,0.01287102462898739,0.18470294366057818,0.04,0.11,1.0045203415369162,-8.081192324769294e-06,0.057983729100733974,-0.0015168130860271807,1.0463750124998612,-0.0025595436209940514,0.0009965170445686738,-0.013093181182965022,-0.6026421803181016,0.0046286896694642775,0.02940695396242411,0.06968500000000001,0.020264520102879317,0.03,0.16,0.056,0.066,0.082,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,2000,2499,500,False,0.06887,0.012125308243504574,0.17606081375787097,0.04,0.11,1.0164077246987078,4.719378877515511e-06,0.03426295104919058,-0.00010881697058775186,2.16815528999261,-0.002627423060867956,0.0011616354704412286,-0.030316949028963546,-0.911395814852856,-0.004543660053229258,0.028278919604096887,0.06887,0.020182742628295093,0.032,0.148,0.054,0.066,0.08,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,2250,2749,500,False,0.06810000000000001,0.012316249429107872,0.18085535138190706,0.035,0.105,1.027900146842878,-6.866427465709866e-06,0.050414298573493874,-0.0013089533732495438,1.0032579626171938,-0.002569005620513519,0.0012559603753125304,-0.06627472312885316,-3.195981182170549,-0.006738531047200032,0.018628455140408288,0.06810000000000001,0.018933303990587593,0.022,0.134,0.054,0.064,0.08,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,2500,2999,500,False,0.06572499999999999,0.012683133485065905,0.192972742260417,0.0325,0.1075,1.1411182959300115,-7.55487021948088e-06,0.05747333753884276,-0.0032817398608972603,-0.6751372456505996,-0.002629430342602429,0.0009661880195429446,-0.036710022168484284,-1.3968342216673248,0.0007146809501027061,0.026792515917826786,0.06572499999999999,0.01813875340259082,0.03,0.134,0.052,0.064,0.076,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,0,749,750,False,0.08289,0.01396028533614792,0.16841941532329496,0.045,0.1275,0.9952949692363373,-1.0260320462791931e-05,0.09283677581244962,-0.0029625267694761053,-0.43531386518130105,-0.0025309378483908225,0.000991443084188309,-0.033428186951192415,-1.1955742645599454,-0.003368799040237426,0.025142217260772953,0.08289000000000002,0.02486637868465951,0.034666666666666665,0.18266666666666667,0.06533333333333333,0.07866666666666666,0.09733333333333333,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,250,999,750,False,0.08034333333333332,0.013662251725913345,0.1700483557139777,0.0475,0.1175,0.8712608388997221,-1.1053637428688765e-05,0.10318501520370794,-0.0009169349902559277,1.833889222465394,-0.0024319775522329366,0.0008261363573205678,-0.03229204241722922,-1.6104227400743092,0.001086060251058951,0.02072629865295371,0.08034333333333332,0.022963205109237012,0.03866666666666667,0.192,0.064,0.076,0.09333333333333334,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,500,1249,750,False,0.07769666666666666,0.013495171564509861,0.1736904830474477,0.04,0.115,0.9652923763353213,-1.09224371954439e-05,0.10543345355763342,-0.00103694041892908,1.669119315996727,-0.0023665601185012914,0.000796599552128614,-0.031568704292851864,-1.1732495365185351,-0.0029141230453531473,0.02442326236286225,0.07769666666666666,0.022045135265833342,0.04,0.18133333333333335,0.06233333333333333,0.07333333333333333,0.08933333333333333,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,750,1499,750,False,0.07518999999999999,0.013577146239177069,0.1805711695594769,0.04,0.115,0.9974730682271581,-9.012318244121324e-06,0.0898954473080329,-0.0013440818587186465,1.2377266796568862,-0.0024174065832579267,0.0008671742656761827,-0.020565346481973296,-0.7706343240990345,-6.0767660188942796e-05,0.026607404031421398,0.07519,0.020543652980367873,0.03866666666666667,0.168,0.06133333333333333,0.07133333333333333,0.08533333333333333,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,1000,1749,750,False,0.07401333333333333,0.013404967570104584,0.1811155769695269,0.04,0.115,1.0133309313637184,-2.7579071251682235e-06,0.027946725957613505,-0.002375907612091881,0.22436755086717342,-0.002556380590068225,0.0008043630965298761,-0.026533655448545,-0.9647101518789523,-0.004504593733816809,0.022834901935905306,0.07401333333333333,0.02025284177590888,0.03333333333333333,0.16666666666666666,0.06,0.06933333333333333,0.08266666666666667,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,1250,1999,750,False,0.07264999999999999,0.013225070888278822,0.18203814023783652,0.04,0.1125,0.9979353062629046,-4.430621209993262e-06,0.04573937931858151,-0.0029654443162621404,-0.5443521972036247,-0.002462320733527188,0.0009242611407091467,-0.00633590274400225,-0.15230339999967835,-0.0024297838278575447,0.025646958085984647,0.07265,0.019517734101182044,0.03866666666666667,0.16266666666666665,0.06,0.06933333333333333,0.084,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,1500,2249,750,False,0.0711,0.01303802132227126,0.18337582731745797,0.04,0.1125,1.019690576652602,-9.477421293193418e-06,0.09997279845140737,-0.0019464976043102483,0.7872039208203704,-0.0026219363388241385,0.0008580225741380886,-0.014101752035859009,-0.7255837131417194,0.0033819291462990047,0.024096022092964395,0.0711,0.019147352587527894,0.03866666666666667,0.15466666666666667,0.05733333333333333,0.06733333333333333,0.08,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,1750,2499,750,False,0.06954999999999999,0.012448125695595034,0.17898095895895091,0.04,0.11,1.0064701653486703,-2.24750621778883e-06,0.024236228085429516,-0.0014407910745765978,1.0796311818001407,-0.002284173018334868,0.0007811759774778304,-0.02449816905998966,-0.7410863445033279,-0.0029648903216264533,0.029056369609393756,0.06955,0.019031954123993094,0.034666666666666665,0.15466666666666667,0.056,0.06533333333333333,0.08,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,2000,2749,750,False,0.06822,0.012433084894747563,0.18224985187258227,0.035,0.11,1.0993843447669305,-2.871969550168092e-06,0.031573983621021234,-0.000515597878666386,2.145865077473355,-0.002385270291331534,0.000871290759280444,-0.059121577106902794,-2.18047472022435,0.000784436170917253,0.02747383985798115,0.06822,0.018227587150616873,0.02666666666666667,0.13066666666666665,0.05466666666666667,0.064,0.07733333333333334,0.0,0.0,0.0,0
flight6_probe1_overcrowding_20x20,2250,2999,750,False,0.06691000000000001,0.012430884924252174,0.18578515803694773,0.0325,0.1075,1.1209086833059332,-7.691569229456399e-06,0.08621546737546402,-0.002617408924489984,-0.183701943063038,-0.002453301392902516,0.0008933358507326952,-0.059932392281516846,-2.4018618293312097,-0.003823379911424737,0.023360632857767457,0.06691,0.017499165376922664,0.030666666666666665,0.128,0.05466666666666667,0.064,0.07733333333333334,0.0,0.0,0.0,0
