epoch,mean_Lambda_mean_20,Lambda_total_mean_std_20,Lambda_total_mean_min_20,Lambda_total_mean_max_20,Drive_Raw_mean_mean_20,Drive_Raw_mean_std_20,Drive_Raw_mean_min_20,Drive_Raw_mean_max_20,mean_p_act_mean_20,p_act_mean_std_20,p_act_mean_min_20,p_act_mean_max_20,psi_global_mean_20,Psi_local_mean_std_20,Psi_local_mean_min_20,Psi_local_mean_max_20,mean_v_mean_20,b_i_v_mean_std_20,b_i_v_mean_min_20,b_i_v_mean_max_20,mean_u_mean_20,b_i_u_mean_std_20,b_i_u_mean_min_20,b_i_u_mean_max_20,mean_r_mean_20,b_i_r_mean_std_20,b_i_r_mean_min_20,b_i_r_mean_max_20,rho_mean_20,rho_std_20,Local_Density_mean_min_20,Local_Density_mean_max_20,run_id_20,f_variant,scale_20,probe_id,mean_Lambda_mean_40,Lambda_total_mean_std_40,Lambda_total_mean_min_40,Lambda_total_mean_max_40,Drive_Raw_mean_mean_40,Drive_Raw_mean_std_40,Drive_Raw_mean_min_40,Drive_Raw_mean_max_40,mean_p_act_mean_40,p_act_mean_std_40,p_act_mean_min_40,p_act_mean_max_40,psi_global_mean_40,Psi_local_mean_std_40,Psi_local_mean_min_40,Psi_local_mean_max_40,mean_v_mean_40,b_i_v_mean_std_40,b_i_v_mean_min_40,b_i_v_mean_max_40,mean_u_mean_40,b_i_u_mean_std_40,b_i_u_mean_min_40,b_i_u_mean_max_40,mean_r_mean_40,b_i_r_mean_std_40,b_i_r_mean_min_40,b_i_r_mean_max_40,rho_mean_40,rho_std_40,Local_Density_mean_min_40,Local_Density_mean_max_40,run_id_40,scale_40,rho_mean_ratio,rho_std_ratio,verdict
3,0.2826431087868308,0.0036427206544546,0.2764569712805991,0.2890452421878128,-2.7037100648526766,0.0324056262332486,-2.7844662024119016,-2.6115874290291345,0.0754517115763674,0.0020663305252929,0.0703516436559213,0.0814510185618651,-0.016,0.0285083400236106,-0.115,0.075,0.7269468102827586,0.002305784902269,0.7230254602827586,0.7310254602827585,0.7274323227816077,0.0023057849022691,0.7235109727816077,0.7315109727816076,0.726899558543877,0.002305784902269,0.722978208543877,0.7309782085438771,0.074085,0.0136784309753675,0.04,0.115,flight6_probe2_starvation_F2sym_20x20,F_2_symmetric,20x20,flight6_probe2_starvation_F2sym,0.283639250062376,0.0041173998437061,0.2766707011511597,0.2909751324549694,-2.695939249750496,0.0234564904354962,-2.757690443450429,-2.629843682370849,0.0759233669150583,0.0015175216132242,0.072012623601504,0.0802547719464756,-0.01808,0.0146927398127923,-0.06375,0.02875,0.7281284073517049,0.0026112726983909,0.7236759673517049,0.7327084673517049,0.7263437647562102,0.0026112726983909,0.7218913247562102,0.7309238247562102,0.7287984135244613,0.0026112726983908,0.7243459735244612,0.7333784735244612,0.07594625,0.0069064627808877,0.056875,0.095625,flight6_probe2_starvation_F2sym_40x40,40x40,1.0251231693325236,0.5049163016814612,variance_reducing_only
4,0.2706230003605434,0.0036212742786855,0.2641538750713001,0.2765308144913348,-2.7547604985578262,0.0310628191941341,-2.83446312305188,-2.654275981150748,0.0721756569736335,0.0019121950882828,0.0673275190778213,0.0784642368694188,-0.01611,0.0266051417424201,-0.105,0.075,0.7192164102827586,0.0023266216891598,0.7150304602827586,0.7230404602827586,0.7197019227816077,0.0023266216891598,0.7155159727816077,0.7235259727816076,0.719169158543877,0.0023266216891599,0.714983208543877,0.722993208543877,0.072425,0.0130373240596862,0.04,0.1125,flight6_probe2_starvation_F2sym_20x20,F_2_symmetric,20x20,flight6_probe2_starvation_F2sym,0.2701927944290591,0.0035914617954127,0.2647380684279923,0.2766662868881404,-2.757289603533764,0.0197573260183335,-2.8038409106744653,-2.7074700219301517,0.0720414369895665,0.0012011779727713,0.069173134832683,0.0751347835501702,-0.0158375,0.0136261904023009,-0.0575,0.035,0.7194111098517049,0.0023787369401491,0.7157659673517048,0.7236709673517049,0.7176264672562102,0.0023787369401492,0.7139813247562102,0.7218863247562102,0.7200811160244612,0.0023787369401492,0.7164359735244612,0.7243409735244611,0.07214,0.0062913282876707,0.05625,0.093125,flight6_probe2_starvation_F2sym_40x40,40x40,0.9960648947186744,0.4825628525354097,variance_reducing_only
5,0.2603456388669076,0.0022764867938712,0.2561607063013182,0.2640776291721526,-2.8032943195323696,0.0253983040962853,-2.867834824347359,-2.706953748906708,0.0691508795071716,0.0014811358048276,0.0655959728191227,0.0749028541955138,-0.01073,0.0252366971246937,-0.095,0.115,0.7124982102827586,0.0015662274817373,0.7095954602827586,0.7149704602827586,0.7129837227816076,0.0015662274817374,0.7100809727816076,0.7154559727816077,0.712450958543877,0.0015662274817372,0.7095482085438769,0.714923208543877,0.06886,0.0121323859804721,0.04,0.11,flight6_probe2_starvation_F2sym_20x20,F_2_symmetric,20x20,flight6_probe2_starvation_F2sym,0.2594472666968081,0.0029536911348866,0.2542657003981128,0.2647140962923052,-2.806495464462768,0.0188868872104561,-2.85562291768331,-2.744393684887927,0.0691019930672211,0.0011011024241416,0.0663248271850175,0.0727268218905023,-0.0143,0.0130853908963324,-0.0475,0.02625,0.7121741898517049,0.0020170519507472,0.7086297173517049,0.7157459673517049,0.7103895472562102,0.0020170519507473,0.7068450747562102,0.7139613247562102,0.7128441960244613,0.0020170519507473,0.7092997235244611,0.7164159735244613,0.06896375,0.0066770743091686,0.049375,0.090625,flight6_probe2_starvation_F2sym_40x40,40x40,1.0015066802207377,0.5503512928055376,variance_reducing_only
6,0.251163343397718,0.0031086344153471,0.2456077148726567,0.2561664100890441,-2.845942876409128,0.0296366105373613,-2.9177691582453544,-2.758550242291041,0.0667217445020501,0.0016656289699146,0.0626353895035082,0.0715277600369137,-0.01498,0.0244149909598003,-0.09,0.06,0.7060835402827585,0.0021818497772535,0.7021454602827586,0.7096054602827586,0.7065690527816076,0.0021818497772535,0.7026309727816076,0.7100909727816077,0.7060362885438769,0.0021818497772534,0.7020982085438771,0.709558208543877,0.065745,0.0127065095825542,0.0325,0.1075,flight6_probe2_starvation_F2sym_20x20,F_2_symmetric,20x20,flight6_probe2_starvation_F2sym,0.2494084736643395,0.0028306407025769,0.2446440456706337,0.2542516963867545,-2.8517215740926423,0.0188450399021599,-2.8982172090314005,-2.799898659362031,0.0665226455461699,0.001063660951725,0.0639393054947911,0.0694709991212311,-0.0134224999999999,0.01231484590278,-0.0525,0.02875,0.7052296523517049,0.0019792139529416,0.7019072173517048,0.7086147173517048,0.7034450097562102,0.0019792139529415,0.7001225747562103,0.7068300747562103,0.7058996585244612,0.0019792139529416,0.7025772235244613,0.7092847235244613,0.0664825,0.0062807864002536,0.0475,0.083125,flight6_probe2_starvation_F2sym_40x40,40x40,1.0112175830861663,0.49429675076757523,variance_reducing_only
0,0.6733670166910255,0.0008714106408866,0.6718554166910257,0.6750454166910257,-0.8725569332358977,0.0148459162723169,-0.9146358332358976,-0.8424983332358977,0.3049790427328893,0.0028556640796336,0.297296629938854,0.3108872099631053,-0.02905,0.0794510680999458,-0.235,0.31,0.7478070602827586,0.0008714106408866,0.7462954602827585,0.7494854602827585,0.7482925727816077,0.0008714106408867,0.7467809727816076,0.7499709727816076,0.747759808543877,0.0008714106408867,0.7462482085438771,0.749438208543877,0.3041,0.0283790184268005,0.2475,0.4975,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.6740672377585413,0.0006921376658247,0.6728208752585414,0.6753471252585413,-0.8682435489658347,0.0090977200140774,-0.9256496239658348,-0.8520264989658348,0.3058757950025705,0.0017006708533315,0.2956637171254371,0.3090750989524873,-0.020625,0.0672616677197677,-0.1,0.49,0.7501748298517049,0.0006921376658247,0.7489284673517049,0.7514547173517049,0.7483901872562103,0.0006921376658246,0.7471438247562102,0.7496700747562103,0.7508448360244613,0.0006921376658246,0.7495984735244612,0.7521247235244612,0.3069125,0.0226140173690049,0.27375,0.495625,flight6_probe2_starvation_FLR_40x40,40x40,1.00924860243341,0.7968569253843091,variance_reducing_only
1,0.6685126416910256,0.0020522146602887,0.6648654166910256,0.6721404166910255,-0.8921595894858976,0.0173422990979055,-0.9415658332358976,-0.8456033332358976,0.3011238056915041,0.0033187610864765,0.2916155935821077,0.3101680204416036,-0.0170875,0.0853267630052987,-0.24,0.3,0.7429526852827586,0.0020522146602887,0.7393054602827586,0.7465804602827586,0.7434381977816077,0.0020522146602887,0.7397909727816077,0.7470659727816077,0.742905433543877,0.0020522146602887,0.7392582085438769,0.7465332085438771,0.30071875,0.0223213941102491,0.245,0.365,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.6665109440085414,0.0035398904259478,0.6603908752585412,0.6727946252585413,-0.8997343489658347,0.0173036386620238,-0.9370727489658348,-0.8563746239658347,0.2998732285566177,0.0033003544233216,0.2928072132487774,0.3079990684291764,-0.03100625,0.0385993204900453,-0.1375,0.10875,0.7426185361017049,0.0035398904259478,0.7364984673517049,0.748902217351705,0.7408263487259121,0.0035481754409037,0.7346923465002568,0.7471175747562103,0.7432787078201408,0.0035501767965278,0.7371423238675361,0.7495722235244613,0.2999140625,0.0119247095321924,0.26125,0.33875,flight6_probe2_starvation_FLR_40x40,40x40,0.9973241192975165,0.534227811815618,variance_reducing_only
2,0.6538793266910256,0.006224583274065,0.6437404166910256,0.6649504166910256,-0.9549870682358976,0.0312673934963303,-1.0457483332358977,-0.8648233332358977,0.289197657868657,0.0058752876596002,0.2726044626383856,0.3065993683234109,-0.04257,0.0777859009897396,-0.29,0.175,0.7283193702827585,0.006224583274065,0.7181804602827586,0.7393904602827586,0.7288048827816076,0.006224583274065,0.7186659727816077,0.7398759727816077,0.728272118543877,0.006224583274065,0.718133208543877,0.739343208543877,0.28858,0.0227220417736771,0.23,0.3625,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.6526383927585413,0.0046769002777196,0.6439533752585413,0.6603921252585413,-0.9616243977158349,0.022251590631745,-1.0116771239658349,-0.9084321239658348,0.2882716769518518,0.0041418584623052,0.2789685277607635,0.2983076568155297,-0.0329475,0.0416365382974231,-0.12875,0.10625,0.7287459848517048,0.0046769002777196,0.7200609673517049,0.7364997173517049,0.7269398640002568,0.0046769002777195,0.7182548465002567,0.7346935965002568,0.7293793608865758,0.004679795021672,0.7206920747034488,0.737143573867536,0.28707875,0.0120230221163033,0.24625,0.319375,flight6_probe2_starvation_FLR_40x40,40x40,0.9947978030355533,0.5291347598098187,variance_reducing_only
3,0.6343687866910256,0.0044365161381414,0.6263554166910256,0.6436654166910256,-1.0433154782358978,0.0262966408534787,-1.1373258332358978,-0.9803033332358976,0.2729253529322098,0.0047101468869992,0.2559983719779266,0.2843840643800239,-0.03488,0.075001573797783,-0.255,0.22,0.7088088302827585,0.0044365161381413,0.7007954602827585,0.7181054602827586,0.70929263432222,0.0044387115714602,0.7012726064739009,0.7185909727816076,0.708761578543877,0.0044365161381414,0.700748208543877,0.718058208543877,0.27153,0.0235434212758201,0.1925,0.34,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.6349744052585413,0.0052383940193204,0.6255996252585413,0.6439696252585414,-1.040274097715835,0.0242999768565855,-1.0972746239658349,-0.9869171239658348,0.2738267652670347,0.0043782015286577,0.2638099121116047,0.2835876827025881,-0.03667,0.0393887076530972,-0.135,0.1175,0.7110802489218344,0.0052393392564999,0.7017046685068169,0.7200772173517049,0.7092758765002568,0.0052383940193204,0.6999010965002568,0.7182710965002568,0.7117131047034488,0.0052383940193204,0.7023383247034488,0.7207083247034488,0.27342875,0.0116101376080585,0.241875,0.315625,flight6_probe2_starvation_FLR_40x40,40x40,1.006992781644754,0.4931372323521437,variance_reducing_only
4,0.6165921166910255,0.0066066834298217,0.6051154166910255,0.6262254166910255,-1.1224690332358978,0.03418537968274,-1.2111208332358978,-1.048370833235898,0.258726497988373,0.0060319353201736,0.2432264985842786,0.2715149210287549,-0.04237,0.0702702562812721,-0.24,0.225,0.6910321602827586,0.0066066834298218,0.6795554602827585,0.7006654602827586,0.6915093064739009,0.0066066834298217,0.680032606473901,0.7011426064739009,0.690984908543877,0.0066066834298217,0.6795082085438771,0.7006182085438769,0.25914,0.0221227084340257,0.195,0.325,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.6153205652585413,0.0061126833253711,0.6052096252585413,0.6255833752585412,-1.129069770215835,0.0287192885571344,-1.1978752489658349,-1.071758998965835,0.2580912225286267,0.005009490870451,0.2463612656813494,0.2681713234498354,-0.0408375,0.0361314465751542,-0.16375,0.055,0.6914256085068169,0.0061126833253712,0.6813146685068169,0.7016884185068168,0.6896220365002568,0.0061126833253712,0.6795110965002568,0.6998848465002567,0.6920592647034488,0.0061126833253712,0.6819483247034488,0.7023220747034489,0.25836,0.0113613157905669,0.229375,0.291875,flight6_probe2_starvation_FLR_40x40,40x40,0.9969900439916647,0.5135589895987915,variance_reducing_only
5,0.5953243066910255,0.0055982112013763,0.5857854166910255,0.6050404166910256,-1.220817148235898,0.0332574721610409,-1.304658333235898,-1.1372008332358978,0.2414834958748014,0.0055926889690569,0.2280292588581162,0.255456073219947,-0.0387599999999999,0.0689664784536705,-0.24,0.19,0.6697643502827585,0.0055982112013763,0.6602254602827585,0.6794804602827585,0.6702414964739009,0.0055982112013762,0.6607026064739009,0.6799576064739008,0.6697170985438768,0.0055982112013762,0.660178208543877,0.6794332085438769,0.242255,0.0223136342074321,0.175,0.3125,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.5956404727585413,0.0060863314202963,0.5846933752585413,0.6051646252585412,-1.219988421465835,0.0295162447296863,-1.287799623965835,-1.153232123965835,0.2426235426842194,0.0049096352083961,0.2314799849578054,0.2537514041697016,-0.04097,0.0358818772953209,-0.13125,0.05875,0.6717407007459848,0.0060896179650079,0.6607876349252859,0.6812696685068168,0.6699405349700903,0.0060875337545569,0.6589893787870605,0.6794660965002568,0.6723773838350947,0.0060884939585394,0.6614262691897116,0.6819033247034488,0.242585,0.0116530704366361,0.2125,0.285625,flight6_probe2_starvation_FLR_40x40,40x40,1.0013622009865637,0.522239915215369,variance_reducing_only
6,0.5730161866910255,0.0074281275308332,0.5606804166910255,0.5856854166910255,-1.327440253235898,0.0413962369014122,-1.436378333235898,-1.225935833235898,0.2239469065845801,0.0066318214048987,0.2075104875097467,0.2402823707136578,-0.04998,0.0647168923257645,-0.225,0.18,0.6474562302827584,0.0074281275308332,0.6351204602827585,0.6601254602827585,0.6479333764739009,0.0074281275308332,0.6355976064739008,0.6606026064739009,0.647408978543877,0.0074281275308332,0.6350732085438769,0.6600782085438769,0.22187,0.0208686151480253,0.1525,0.2875,flight6_probe2_starvation_FLR_20x20,F_LR,20x20,flight6_probe2_starvation_FLR,0.5742193102585412,0.0060077066483702,0.5640021252585412,0.5846796252585412,-1.3200636964658352,0.0303358403518292,-1.391002748965835,-1.2596508739658352,0.2261791639178504,0.0048745693475952,0.2156172478134497,0.2358801053454849,-0.0414825,0.0351867380104156,-0.135,0.09625,0.650303379437181,0.0060095104697006,0.6400848427804968,0.660773884925286,0.6485055737870605,0.006009108194561,0.6382875037870605,0.6589756287870605,0.6509522041897117,0.0060077066483702,0.6407350191897117,0.6614125191897117,0.2262249999999999,0.0110529956312689,0.19625,0.26375,flight6_probe2_starvation_FLR_40x40,40x40,1.0196286113489876,0.5296468190566441,variance_reducing_only
0,0.3188344334585187,0.0014563665838131,0.3165025911810286,0.3211836700593701,-2.532452891165925,0.0364431552362227,-2.596887757729476,-2.3319426822324623,0.0875297331800108,0.0027125008028938,0.0830315592297809,0.10296359721994,-0.0154,0.1241449136934719,-0.09,1.18,0.7489388602827586,0.000833709575671,0.7476154602827586,0.7503154602827585,0.7494243727816077,0.000833709575671,0.7481009727816077,0.7508009727816076,0.7488916085438769,0.000833709575671,0.747568208543877,0.7502682085438771,0.090425,0.0436701002004249,0.0575,0.4975,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.3221798162143161,0.0009799671263398,0.320519729665264,0.3238793365332232,-2.515697922642736,0.0227566928715872,-2.550670479954249,-2.3382647645871684,0.0889005064869967,0.0017589834634889,0.0863586228508666,0.1029674893619956,-0.0069749999999999,0.1314695950369967,-0.05625,1.2875,0.751258754851705,0.0005676641692578,0.750303467351705,0.7522522173517049,0.7494741122562103,0.0005676641692578,0.7485188247562102,0.7504675747562102,0.7519287610244612,0.0005676641692578,0.7509734735244612,0.7529222235244614,0.09283125,0.0412984157825574,0.071875,0.495625,flight6_probe3_fusion_residual_40x40,40x40,1.0266104506497098,0.9456908867398379,variance_reducing_only
1,0.3085897000437189,0.0042381764118943,0.3019407044371379,0.3165614033259785,-2.5815583873251247,0.0335843939307093,-2.6785989158531383,-2.483162563502608,0.0837206958532295,0.0023938418837411,0.0770034764041735,0.0905137401396689,-0.0210875,0.0301687790908013,-0.11,0.105,0.7430472977827586,0.0024828243701931,0.7391404602827586,0.7476354602827585,0.7435328102816077,0.0024828243701931,0.7396259727816077,0.7481209727816076,0.7430000460438769,0.0024828243701931,0.7390932085438771,0.7475882085438771,0.0834812499999999,0.0140751749478303,0.045,0.1175,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.3135230674421904,0.0039575464950901,0.306533978229574,0.3204605966954361,-2.558962613043738,0.0226666865519574,-2.6248655720274545,-2.498507488945619,0.0856184674719838,0.0016749032916163,0.0809754945732449,0.0900506645957006,-0.020396875,0.016005691625024,-0.065,0.035,0.7462333829767048,0.0023107680800086,0.7421309673517049,0.750267217351705,0.7444487403812103,0.0023107680800086,0.7403463247562102,0.7484825747562103,0.7469033891494612,0.0023107680800086,0.7428009735244612,0.7509372235244612,0.0851234375,0.0071489614277061,0.064375,0.101875,flight6_probe3_fusion_residual_40x40,40x40,1.019671333383246,0.5079127935676649,variance_reducing_only
2,0.2945613880841226,0.0039523027943579,0.2889648132871079,0.3019724586575827,-2.646371322663509,0.0321318964323594,-2.729334924129252,-2.5505409691724465,0.0791859274194538,0.0021174686319809,0.0739833970449583,0.0858465727295994,-0.01626,0.0289549508436245,-0.095,0.07,0.7345387602827587,0.0024672770866779,0.7309704602827586,0.7391554602827586,0.7350242727816076,0.0024672770866779,0.7314559727816077,0.7396409727816077,0.734491508543877,0.002467277086678,0.7309232085438769,0.7391082085438769,0.07901,0.0132351894765795,0.0475,0.115,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.2985670288612608,0.0045252024204718,0.290992961423882,0.3064972973802836,-2.6280064158049568,0.0243091377562632,-2.682252223267434,-2.565626478673966,0.0805760282876499,0.0016957479761028,0.0769079292327544,0.0850538319167477,-0.0188075,0.0148586296980241,-0.07,0.02875,0.737336802351705,0.0027421551905755,0.7327184673517049,0.7421084673517049,0.7355521597562102,0.0027421551905756,0.7309338247562103,0.7403238247562102,0.7380068085244612,0.0027421551905756,0.7333884735244612,0.7427784735244614,0.08008375,0.0068091571747434,0.060625,0.0975,flight6_probe3_fusion_residual_40x40,40x40,1.0135900518921654,0.5144737207421648,variance_reducing_only
3,0.2826431087868308,0.0036427206544546,0.2764569712805991,0.2890452421878128,-2.7037100648526766,0.0324056262332486,-2.7844662024119016,-2.6115874290291345,0.0754517115763674,0.0020663305252929,0.0703516436559213,0.0814510185618651,-0.016,0.0285083400236106,-0.115,0.075,0.7269468102827586,0.002305784902269,0.7230254602827586,0.7310254602827585,0.7274323227816077,0.0023057849022691,0.7235109727816077,0.7315109727816076,0.726899558543877,0.002305784902269,0.722978208543877,0.7309782085438771,0.074085,0.0136784309753675,0.04,0.115,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.283639250062376,0.0041173998437061,0.2766707011511597,0.2909751324549694,-2.695939249750496,0.0234564904354962,-2.757690443450429,-2.629843682370849,0.0759233669150583,0.0015175216132242,0.072012623601504,0.0802547719464756,-0.01808,0.0146927398127923,-0.06375,0.02875,0.7281284073517049,0.0026112726983909,0.7236759673517049,0.7327084673517049,0.7263437647562102,0.0026112726983909,0.7218913247562102,0.7309238247562102,0.7287984135244613,0.0026112726983908,0.7243459735244612,0.7333784735244612,0.07594625,0.0069064627808877,0.056875,0.095625,flight6_probe3_fusion_residual_40x40,40x40,1.0251231693325236,0.5049163016814612,variance_reducing_only
4,0.2706230003605434,0.0036212742786855,0.2641538750713001,0.2765308144913348,-2.7547604985578262,0.0310628191941341,-2.83446312305188,-2.654275981150748,0.0721756569736335,0.0019121950882828,0.0673275190778213,0.0784642368694188,-0.01611,0.0266051417424201,-0.105,0.075,0.7192164102827586,0.0023266216891598,0.7150304602827586,0.7230404602827586,0.7197019227816077,0.0023266216891598,0.7155159727816077,0.7235259727816076,0.719169158543877,0.0023266216891599,0.714983208543877,0.722993208543877,0.072425,0.0130373240596862,0.04,0.1125,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.2701927944290591,0.0035914617954127,0.2647380684279923,0.2766662868881404,-2.757289603533764,0.0197573260183335,-2.8038409106744653,-2.7074700219301517,0.0720414369895665,0.0012011779727713,0.069173134832683,0.0751347835501702,-0.0158375,0.0136261904023009,-0.0575,0.035,0.7194111098517049,0.0023787369401491,0.7157659673517048,0.7236709673517049,0.7176264672562102,0.0023787369401492,0.7139813247562102,0.7218863247562102,0.7200811160244612,0.0023787369401492,0.7164359735244612,0.7243409735244611,0.07214,0.0062913282876707,0.05625,0.093125,flight6_probe3_fusion_residual_40x40,40x40,0.9960648947186744,0.4825628525354097,variance_reducing_only
5,0.2603456388669076,0.0022764867938712,0.2561607063013182,0.2640776291721526,-2.8032943195323696,0.0253983040962853,-2.867834824347359,-2.706953748906708,0.0691508795071716,0.0014811358048276,0.0655959728191227,0.0749028541955138,-0.01073,0.0252366971246937,-0.095,0.115,0.7124982102827586,0.0015662274817373,0.7095954602827586,0.7149704602827586,0.7129837227816076,0.0015662274817374,0.7100809727816076,0.7154559727816077,0.712450958543877,0.0015662274817372,0.7095482085438769,0.714923208543877,0.06886,0.0121323859804721,0.04,0.11,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.2594472666968081,0.0029536911348866,0.2542657003981128,0.2647140962923052,-2.806495464462768,0.0188868872104561,-2.85562291768331,-2.744393684887927,0.0691019930672211,0.0011011024241416,0.0663248271850175,0.0727268218905023,-0.0143,0.0130853908963324,-0.0475,0.02625,0.7121741898517049,0.0020170519507472,0.7086297173517049,0.7157459673517049,0.7103895472562102,0.0020170519507473,0.7068450747562102,0.7139613247562102,0.7128441960244613,0.0020170519507473,0.7092997235244611,0.7164159735244613,0.06896375,0.0066770743091686,0.049375,0.090625,flight6_probe3_fusion_residual_40x40,40x40,1.0015066802207377,0.5503512928055376,variance_reducing_only
6,0.251163343397718,0.0031086344153471,0.2456077148726567,0.2561664100890441,-2.845942876409128,0.0296366105373613,-2.9177691582453544,-2.758550242291041,0.0667217445020501,0.0016656289699146,0.0626353895035082,0.0715277600369137,-0.01498,0.0244149909598003,-0.09,0.06,0.7060835402827585,0.0021818497772535,0.7021454602827586,0.7096054602827586,0.7065690527816076,0.0021818497772535,0.7026309727816076,0.7100909727816077,0.7060362885438769,0.0021818497772534,0.7020982085438771,0.709558208543877,0.065745,0.0127065095825542,0.0325,0.1075,flight6_probe3_fusion_residual_20x20,F_2_symmetric,20x20,flight6_probe3_fusion_residual,0.2494084736643395,0.0028306407025769,0.2446440456706337,0.2542516963867545,-2.8517215740926423,0.0188450399021599,-2.8982172090314005,-2.799898659362031,0.0665226455461699,0.001063660951725,0.0639393054947911,0.0694709991212311,-0.0134224999999999,0.01231484590278,-0.0525,0.02875,0.7052296523517049,0.0019792139529416,0.7019072173517048,0.7086147173517048,0.7034450097562102,0.0019792139529415,0.7001225747562103,0.7068300747562103,0.7058996585244612,0.0019792139529416,0.7025772235244613,0.7092847235244613,0.0664825,0.0062807864002536,0.0475,0.083125,flight6_probe3_fusion_residual_40x40,40x40,1.0112175830861663,0.49429675076757523,variance_reducing_only
